participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen
22,9,6443437855395,31803367823244,1,1,"(0.39972084760665894, 0.12902005016803741)","(0.4169139862060547, 0.16954386234283447)",1,1,3.0748443603515625,3.128143310546875,"(-34.525333404541016, 31.80687141418457, 689.4573974609375)","(23.349319458007812, 31.207679748535156, 687.5885009765625)","(-51.562599182128906, 281.2262878417969, 91.7162094116211)","(-42.69901657104492, 268.9566955566406, 87.25043487548828)"
22,9,6443437863734,31803367831583,1,1,"(0.3882165551185608, 0.12033721804618835)","(0.4154464900493622, 0.17277397215366364)",1,1,3.0603179931640625,3.1377105712890625,"(-34.52668380737305, 31.85760498046875, 689.6431884765625)","(23.31443977355957, 31.263530731201172, 687.53857421875)","(-57.4934196472168, 283.855224609375, 92.67305755615234)","(-43.455570220947266, 267.97869873046875, 86.89444732666016)"
22,9,6443437872068,31803367839917,1,1,"(0.3810385763645172, 0.10738962888717651)","(0.39784684777259827, 0.16163425147533417)",1,1,3.054107666015625,3.12322998046875,"(-34.57975769042969, 31.882915496826172, 689.1904296875)","(23.247718811035156, 31.301677703857422, 687.17724609375)","(-61.193885803222656, 287.7754211425781, 94.09992218017578)","(-52.52870178222656, 271.3515319824219, 88.12206268310547)"
22,9,6443437880400,31803367848250,1,1,"(0.3670834004878998, 0.10118573904037476)","(0.3872794210910797, 0.1573038250207901)",1,1,3.0502471923828125,3.105331420898437,"(-34.594627380371094, 31.91942024230957, 689.320556640625)","(23.214519500732422, 31.325504302978516, 687.2314453125)","(-68.38819122314453, 289.65380859375, 94.78357696533203)","(-57.97652816772461, 272.66265869140625, 88.59927368164062)"
22,9,6443437888733,31803367856583,1,1,"(0.3658621311187744, 0.10350806266069412)","(0.38658058643341064, 0.15569694340229034)",1,1,3.0355224609375,3.105804443359375,"(-34.58149337768555, 31.934917449951172, 689.2037353515625)","(23.225940704345703, 31.336002349853516, 687.0476684570312)","(-69.01778411865234, 288.95068359375, 94.52764129638672)","(-58.3368034362793, 273.149169921875, 88.77641296386719)"
22,9,6443437897066,31803367864916,1,1,"(0.36752399802207947, 0.10004667937755585)","(0.38651445508003235, 0.15464462339878082)",1,1,3.0289459228515625,3.0901336669921875,"(-34.56835174560547, 31.946584701538086, 689.2044067382812)","(23.24574089050293, 31.33770179748535, 686.9932861328125)","(-68.1610336303711, 289.9986877441406, 94.90909576416016)","(-58.37089157104492, 273.4678039550781, 88.892333984375)"
22,9,6443437905400,31803367873250,1,1,"(0.36603692173957825, 0.10269089043140411)","(0.3839625120162964, 0.1537984311580658)",1,1,3.036773681640625,3.0726318359375,"(-34.55904769897461, 31.96192169189453, 689.1917724609375)","(23.263418197631836, 31.34703826904297, 687.0574951171875)","(-68.92766571044922, 289.1980895996094, 94.6176986694336)","(-59.686485290527344, 273.7239990234375, 88.985595703125)"
22,9,6443437913733,31803367881583,1,1,"(0.36661216616630554, 0.10504035651683807)","(0.385283887386322, 0.15811195969581604)",1,1,3.0126495361328125,3.0882568359375,"(-34.54994201660156, 31.954097747802734, 689.0742797851562)","(23.27260398864746, 31.347322463989258, 687.0706787109375)","(-68.631103515625, 288.4867248535156, 94.35880279541016)","(-59.00528335571289, 272.4179992675781, 88.51021575927734)"
22,9,6443437922066,31803367889916,1,1,"(0.3656873106956482, 0.10136202722787857)","(0.38306182622909546, 0.15866488218307495)",1,1,3.0105438232421875,3.090301513671875,"(-34.54192352294922, 31.94659996032715, 689.03564453125)","(23.27684783935547, 31.34071159362793, 687.0572509765625)","(-69.10791015625, 289.6004333496094, 94.76411437988281)","(-60.15081787109375, 272.25054931640625, 88.44932556152344)"
22,9,6443437930400,31803367898250,1,1,"(0.366620808839798, 0.1055760458111763)","(0.3861621618270874, 0.1586908996105194)",1,1,2.98675537109375,3.0504913330078125,"(-34.536720275878906, 31.932552337646484, 688.9575805664062)","(23.288284301757812, 31.337059020996094, 687.0958251953125)","(-68.62665557861328, 288.3245544433594, 94.29972839355469)","(-58.55251693725586, 272.2427062988281, 88.4464340209961)"
22,9,6443437938732,31803367906583,1,1,"(0.3667052090167999, 0.10830842703580856)","(0.3851870596408844, 0.16443008184432983)",1,1,2.98919677734375,3.065170288085937,"(-34.53282165527344, 31.907405853271484, 688.8662719726562)","(23.294004440307617, 31.323097229003906, 687.1473999023438)","(-68.58314514160156, 287.4972229003906, 93.9986343383789)","(-59.05521011352539, 270.5050048828125, 87.8139877319336)"
22,9,6443437947066,31803367914917,1,1,"(0.3716554343700409, 0.10704247653484344)","(0.38406670093536377, 0.15894949436187744)",1,1,2.997772216796875,3.05743408203125,"(-34.530181884765625, 31.870868682861328, 688.7350463867188)","(23.295883178710938, 31.283151626586914, 687.1090087890625)","(-66.03116607666016, 287.8805236816406, 94.13814544677734)","(-59.63278579711914, 272.1643981933594, 88.41796112060547)"
22,9,6443437955399,31803367923250,1,1,"(0.37272173166275024, 0.09942073374986649)","(0.3835512399673462, 0.15814657509326935)",1,1,2.9937286376953125,3.066802978515625,"(-34.538055419921875, 31.849502563476562, 688.7337646484375)","(23.294939041137695, 31.2423038482666, 687.0826416015625)","(-65.48145294189453, 290.1882019042969, 94.97805786132812)","(-59.89851379394531, 272.4075012207031, 88.50643920898438)"
22,9,6443437963732,31803367931583,1,1,"(0.37321802973747253, 0.10346105694770813)","(0.3834317922592163, 0.15752050280570984)",1,1,2.987533569335937,3.0522918701171875,"(-34.54615783691406, 31.831226348876953, 688.6929321289062)","(23.290813446044922, 31.212387084960938, 687.0177612304688)","(-65.2255859375, 288.96490478515625, 94.53282928466797)","(-59.96010208129883, 272.5970458984375, 88.57542419433594)"
22,9,6443437972066,31803367939917,1,1,"(0.3697316646575928, 0.10279531031847)","(0.3857938349246979, 0.15419116616249084)",1,1,2.9941558837890625,3.046615600585937,"(-34.55701446533203, 31.80702018737793, 688.6256103515625)","(23.27981948852539, 31.170822143554688, 686.8878784179688)","(-67.02291870117188, 289.1664733886719, 94.60617065429688)","(-58.74238586425781, 273.6051025390625, 88.9422836303711)"
22,9,6443437980399,31803367948250,1,1,"(0.3708900213241577, 0.0983961671590805)","(0.3836289644241333, 0.14893676340579987)",1,1,2.990264892578125,3.039459228515625,"(-34.57411575317383, 31.79462242126465, 688.5968017578125)","(23.262561798095703, 31.142080307006836, 686.7316284179688)","(-66.42575073242188, 290.4984130859375, 95.09098815917969)","(-59.858428955078125, 275.1960144042969, 89.52132415771484)"
22,9,6443437988735,31803367956586,1,1,"(0.3725435137748718, 0.10049325227737427)","(0.3825627863407135, 0.15287260711193085)",1,1,2.977645874023437,3.0426025390625,"(-34.58979415893555, 31.784122467041016, 688.4238891601562)","(23.246231079101562, 31.131065368652344, 686.6029052734375)","(-65.57332611083984, 289.86346435546875, 94.85989379882812)","(-60.4080924987793, 274.00433349609375, 89.08759307861328)"
22,9,6443437997068,31803367964920,1,1,"(0.3670639097690582, 0.10664881020784378)","(0.37988024950027466, 0.1518729329109192)",1,1,2.96368408203125,3.027435302734375,"(-34.60155487060547, 31.76150894165039, 688.3031616210938)","(23.230880737304688, 31.11069107055664, 686.4866943359375)","(-68.3982162475586, 287.9997253417969, 94.18151092529297)","(-61.79100799560547, 274.3069763183594, 89.19779968261719)"
22,9,6443438005401,31803367973253,1,1,"(0.36965587735176086, 0.1032111868262291)","(0.3804784417152405, 0.1536569744348526)",1,1,2.9588165283203125,3.017318725585937,"(-34.61883544921875, 31.74340057373047, 688.1962890625)","(23.214740753173828, 31.10110855102539, 686.4095458984375)","(-67.06199645996094, 289.0405578613281, 94.56034851074219)","(-61.48263168334961, 273.766845703125, 89.00118255615234)"
22,9,6443438013734,31803367981586,1,1,"(0.36687958240509033, 0.09831582009792328)","(0.37968552112579346, 0.1513078659772873)",1,1,2.9491119384765625,3.022735595703125,"(-34.63763427734375, 31.73874855041504, 688.141357421875)","(23.198291778564453, 31.09722137451172, 686.3583374023438)","(-68.49324035644531, 290.5227355957031, 95.0998306274414)","(-61.891395568847656, 274.4780578613281, 89.26008605957031)"
22,9,6443438022067,31803367989919,1,1,"(0.36682912707328796, 0.1035967618227005)","(0.37797656655311584, 0.1567879170179367)",1,1,2.939453125,3.017730712890625,"(-34.655311584472656, 31.722614288330078, 688.0863037109375)","(23.179527282714844, 31.086103439331055, 686.2942504882812)","(-68.51925659179688, 288.9237976074219, 94.5178451538086)","(-62.772430419921875, 272.8188781738281, 88.65618133544922)"
22,9,6443438030401,31803367998253,1,1,"(0.3690943419933319, 0.09734904021024704)","(0.3800027370452881, 0.1609669327735901)",1,1,2.94757080078125,2.9948883056640625,"(-34.67303466796875, 31.719091415405273, 688.1238403320312)","(23.160655975341797, 31.077938079833984, 686.2435913085938)","(-67.35147094726562, 290.8154296875, 95.2063980102539)","(-61.72788619995117, 271.5535888671875, 88.19561004638672)"
22,9,6443438038734,31803368006586,1,1,"(0.36841216683387756, 0.10356585681438446)","(0.38410550355911255, 0.16158847510814667)",1,1,2.94757080078125,3.008575439453125,"(-34.69453048706055, 31.710529327392578, 688.2014770507812)","(23.145835876464844, 31.063961029052734, 686.1923828125)","(-67.70315551757812, 288.93316650390625, 94.52125549316406)","(-59.612770080566406, 271.3653564453125, 88.12715911865234)"
22,9,6443438047067,31803368014920,1,1,"(0.3702693581581116, 0.10459957271814346)","(0.3826112449169159, 0.16267891228199005)",1,1,2.9480438232421875,2.98681640625,"(-34.70648193359375, 31.70578956604004, 688.2134399414062)","(23.138872146606445, 31.053565979003906, 686.1403198242188)","(-66.74571990966797, 288.62017822265625, 94.40734100341797)","(-60.38311767578125, 271.0352478027344, 88.00692749023438)"
22,9,6443438055400,31803368023253,1,1,"(0.3679582178592682, 0.10244353860616684)","(0.379457026720047, 0.16547641158103943)",1,1,2.93463134765625,2.995269775390625,"(-34.710533142089844, 31.68210220336914, 688.1345825195312)","(23.136905670166016, 31.033559799194336, 686.1021118164062)","(-67.93718719482422, 289.2729797363281, 94.64496612548828)","(-62.00920867919922, 270.188232421875, 87.69867706298828)"
22,9,6443438063733,31803368031586,1,1,"(0.3697185516357422, 0.09733747690916061)","(0.3799460232257843, 0.16923819482326508)",1,1,2.950424194335937,2.998565673828125,"(-34.70794677734375, 31.659542083740234, 688.161865234375)","(23.1473388671875, 31.007165908813477, 686.1146240234375)","(-67.02967071533203, 290.8189697265625, 95.20760345458984)","(-61.75712203979492, 269.0492248535156, 87.28411865234375)"
22,9,6443438072066,31803368039919,1,1,"(0.3710753619670868, 0.09454907476902008)","(0.3822540044784546, 0.16358177363872528)",1,1,2.924896240234375,2.999618530273437,"(-34.70000457763672, 31.643634796142578, 688.1237182617188)","(23.154361724853516, 30.975881576538086, 686.023193359375)","(-66.33020782470703, 291.6632385253906, 95.51487731933594)","(-60.56727981567383, 270.7618713378906, 87.90746307373047)"
