participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen
1,29,2466528658979,1814154806,0,0,"(nan, nan)","(nan, nan)",0,0,,,"(nan, nan, nan)","(nan, nan, nan)","(nan, nan, nan)","(nan, nan, nan)"
1,29,2466528675655,1814171481,1,1,"(0.4203422963619232, 0.2547035813331604)","(0.41282397508621216, 0.12308045476675034)",1,1,3.0737457275390625,2.899642944335937,"(-51.70765686035156, -68.99089813232422, 576.464111328125)","(11.743894577026367, -69.98011779785156, 579.6348876953125)","(-29.14339256286621, 153.63409423828125, 45.27645492553711)","(-31.74117088317871, 177.67333984375, 54.025997161865234)"
1,29,2466528692313,1814188139,1,1,"(0.4222140312194824, 0.21635346114635468)","(0.3989782929420471, 0.12196755409240723)",1,1,2.935409545898437,2.871551513671875,"(-51.696754455566406, -69.02462005615234, 576.41845703125)","(11.734258651733398, -70.00875854492188, 579.6451416015625)","(-28.496679306030273, 160.63824462890625, 47.825740814208984)","(-36.525211334228516, 177.87660217285156, 54.09995651245117)"
1,29,2466528708988,1814204813,1,1,"(0.4145868420600891, 0.20864728093147278)","(0.39843541383743286, 0.12082690000534058)",1,1,2.943222045898437,2.874420166015625,"(-51.702571868896484, -69.00562286376953, 576.352294921875)","(11.728246688842773, -69.9855728149414, 579.62646484375)","(-31.132049560546875, 162.04568481445312, 48.33798599243164)","(-36.71279525756836, 178.0849151611328, 54.17582321166992)"
1,29,2466528725653,1814221478,1,1,"(0.4424191117286682, 0.1866852045059204)","(0.4102219343185425, 0.12628383934497833)",1,1,2.9229736328125,2.874130249023437,"(-51.740238189697266, -68.98692321777344, 576.4580078125)","(11.706399917602539, -69.93177795410156, 579.758056640625)","(-21.515308380126953, 166.05674743652344, 49.7979621887207)","(-32.64024353027344, 177.08827209472656, 53.813072204589844)"
1,29,2466528742321,1814238145,1,1,"(0.41009682416915894, 0.15596012771129608)","(0.4130357801914215, 0.12839451432228088)",1,1,2.8852081298828125,2.849365234375,"(-51.773223876953125, -68.91504669189453, 576.7042846679688)","(11.681544303894043, -69.8304443359375, 579.8145751953125)","(-32.68346405029297, 171.6682891845703, 51.8403434753418)","(-31.66800308227539, 176.7028045654297, 53.67274856567383)"
1,29,2466528758988,1814254812,1,1,"(0.43688035011291504, 0.11581011861562729)","(0.4108300507068634, 0.10781273245811462)",1,1,2.8738250732421875,2.899200439453125,"(-51.732852935791016, -68.75428009033203, 576.560791015625)","(11.670612335205078, -69.67896270751953, 579.8992919921875)","(-23.42909049987793, 179.0011749267578, 54.509281158447266)","(-32.43011474609375, 180.46177673339844, 55.04091262817383)"
1,29,2466528775655,1814271478,1,1,"(0.43399807810783386, 0.13081899285316467)","(0.42157113552093506, 0.12135719507932663)",1,1,2.8549957275390625,2.8961334228515625,"(-51.744258880615234, -68.7364273071289, 576.8287963867188)","(11.663299560546875, -69.6456298828125, 580.0110473632812)","(-24.424989700317383, 176.25997924804688, 53.511600494384766)","(-28.71881866455078, 177.98805236816406, 54.14058303833008)"
1,29,2466528792322,1814288145,1,1,"(0.43682968616485596, 0.106423519551754)","(0.4223383069038391, 0.10022813081741333)",1,1,2.8492889404296875,2.9071807861328125,"(-51.74704360961914, -68.74929809570312, 576.78271484375)","(11.661314964294434, -69.65425109863281, 579.9364624023438)","(-23.44659996032715, 180.7154998779297, 55.13327407836914)","(-28.45372772216797, 181.84701538085938, 55.54508590698242)"
1,29,2466528808988,1814304811,1,1,"(0.4353296160697937, 0.1294948011636734)","(0.42143699526786804, 0.13103581964969635)",1,1,2.802764892578125,2.889678955078125,"(-51.73992156982422, -68.7978515625, 576.6346435546875)","(11.665864944458008, -69.73635864257812, 580.1134033203125)","(-23.96491050720215, 176.5018310546875, 53.59965133666992)","(-28.765155792236328, 176.2203826904297, 53.49717712402344)"
1,29,2466528825656,1814321478,1,1,"(0.42946335673332214, 0.12952226400375366)","(0.42206650972366333, 0.1263153851032257)",1,1,2.774169921875,2.8740692138671875,"(-51.76268005371094, -68.85401916503906, 576.6702880859375)","(11.664583206176758, -69.82434844970703, 580.2525634765625)","(-25.991846084594727, 176.496826171875, 53.59776306152344)","(-28.547645568847656, 177.08251953125, 53.81096267700195)"
1,29,2466528842327,1814338149,1,1,"(0.43237337470054626, 0.17192552983760834)","(0.42063117027282715, 0.12723985314369202)",1,1,2.8774871826171875,2.844696044921875,"(-51.768226623535156, -68.92687225341797, 576.6312255859375)","(11.650922775268555, -69.86978149414062, 580.0951538085938)","(-24.986351013183594, 168.75242614746094, 50.77904510498047)","(-29.043590545654297, 176.91366577148438, 53.74951171875)"
1,29,2466528859003,1814354824,0,1,"(nan, nan)","(0.4271887242794037, 0.11682544648647308)",0,1,,2.8358612060546875,"(nan, nan, nan)","(11.651439666748047, -69.91732788085938, 580.0203247070312)","(nan, nan, nan)","(-26.777782440185547, 178.8157196044922, 54.44181823730469)"
1,29,2466528875661,1814371482,1,1,"(0.4437597393989563, 0.11948546022176743)","(0.41749638319015503, 0.11653976142406464)",1,1,2.7928924560546875,2.832672119140625,"(-51.748836517333984, -68.98243713378906, 576.6153564453125)","(11.664791107177734, -69.93085479736328, 580.1128540039062)","(-21.05208396911621, 178.3299102783203, 54.26498794555664)","(-30.126737594604492, 178.86790466308594, 54.4608039855957)"
1,29,2466528892329,1814388149,1,1,"(0.43544358015060425, 0.14927053451538086)","(0.41741943359375, 0.10295117646455765)",1,1,2.831268310546875,2.7691192626953125,"(-51.72663879394531, -68.92747497558594, 576.7310791015625)","(11.689419746398926, -69.923828125, 580.354736328125)","(-23.925535202026367, 172.8900604248047, 52.2850456237793)","(-30.153318405151367, 181.34967041015625, 55.36408615112305)"
1,29,2466528909004,1814404824,1,1,"(0.43227294087409973, 0.14820675551891327)","(0.42112961411476135, 0.134698748588562)",1,1,2.7923583984375,2.8643035888671875,"(-51.73335647583008, -68.85948181152344, 576.907470703125)","(11.699872970581055, -69.85796356201172, 580.3914794921875)","(-25.02105712890625, 173.08433532714844, 52.35573196411133)","(-28.871366500854492, 175.55140686035156, 53.25368118286133)"
1,29,2466528925672,1814421491,1,1,"(0.42598915100097656, 0.12831486761569977)","(0.41521963477134705, 0.12033998221158981)",1,1,2.82952880859375,2.845733642578125,"(-51.716575622558594, -68.7691650390625, 576.8533935546875)","(11.70209789276123, -69.78254699707031, 580.49365234375)","(-27.192285537719727, 176.71734619140625, 53.67805480957031)","(-30.91340446472168, 178.17384338378906, 54.20815658569336)"
1,29,2466528942330,1814438149,1,1,"(0.43741318583488464, 0.1341230571269989)","(0.41298046708106995, 0.11544425785541534)",1,1,2.7873992919921875,2.7716217041015625,"(-51.72064208984375, -68.7099838256836, 576.8419189453125)","(11.696928024291992, -69.72795867919922, 580.4290771484375)","(-23.244977951049805, 175.65655517578125, 53.29195022583008)","(-31.687091827392578, 179.06796264648438, 54.53364944458008)"
1,29,2466528958997,1814454815,1,1,"(0.44021525979042053, 0.1311764270067215)","(0.42237764596939087, 0.13021692633628845)",1,1,2.7144775390625,2.8289031982421875,"(-51.73602294921875, -68.71681213378906, 576.9039306640625)","(11.687723159790039, -69.71261596679688, 580.308349609375)","(-22.276798248291016, 176.1947021484375, 53.487850189208984)","(-28.440141677856445, 176.3699493408203, 53.5516242980957)"
1,29,2466528975670,1814471488,1,1,"(0.43119141459465027, 0.15930557250976562)","(0.4203869700431824, 0.12265001982450485)",1,1,2.7760467529296875,2.8100738525390625,"(-51.7337646484375, -68.73567199707031, 576.7380981445312)","(11.68716049194336, -69.75062561035156, 580.3084716796875)","(-25.394756317138672, 171.05728149414062, 51.61798095703125)","(-29.12796401977539, 177.751953125, 54.054595947265625)"
1,29,2466528992338,1814488155,1,1,"(0.4477628469467163, 0.12260991334915161)","(0.4195972681045532, 0.12112550437450409)",1,1,2.6966094970703125,2.795684814453125,"(-51.76431655883789, -68.81734466552734, 577.013916015625)","(11.673919677734375, -69.83223724365234, 580.46728515625)","(-19.668909072875977, 177.75926208496094, 54.057289123535156)","(-29.400819778442383, 178.03038024902344, 54.15592575073242)"
1,29,2466529009004,1814504821,1,1,"(0.4468373656272888, 0.20179404318332672)","(0.4353852868080139, 0.11022164672613144)",1,1,2.8803253173828125,2.75494384765625,"(-51.707183837890625, -68.86978912353516, 577.2392578125)","(11.688459396362305, -69.84841918945312, 580.3731689453125)","(-19.988710403442383, 163.29733276367188, 48.79359817504883)","(-23.94566535949707, 180.02182006835938, 54.88081741333008)"
1,29,2466529025672,1814521488,1,1,"(0.46366122364997864, 0.1459406316280365)","(0.4342242479324341, 0.10237471014261246)",1,1,2.7917022705078125,2.7631378173828125,"(-51.71153259277344, -68.89622497558594, 577.236328125)","(11.710539817810059, -69.8891830444336, 580.3727416992188)","(-14.175627708435059, 173.4982147216797, 52.50639724731445)","(-24.34684181213379, 181.45497131347656, 55.402427673339844)"
1,29,2466529042347,1814538163,1,1,"(0.4571419060230255, 0.15309806168079376)","(0.4379744529724121, 0.10728485137224197)",1,1,2.7537841796875,2.789703369140625,"(-51.72891616821289, -68.88911437988281, 577.2348022460938)","(11.688177108764648, -69.88646697998047, 580.37353515625)","(-16.4282169342041, 172.19100952148438, 52.030635833740234)","(-23.051054000854492, 180.55819702148438, 55.07600784301758)"
1,29,2466529059015,1814554830,1,1,"(0.46316465735435486, 0.0923188254237175)","(0.434752881526947, 0.11497839540243149)",1,1,2.689804077148437,2.783905029296875,"(-51.74683380126953, -68.86356353759766, 577.2685546875)","(11.685192108154297, -69.84339904785156, 580.4571533203125)","(-14.347197532653809, 183.2915496826172, 56.07087707519531)","(-24.16419219970703, 179.15306091308594, 54.564613342285156)"
1,29,2466529075681,1814571496,1,1,"(0.46607789397239685, 0.12167691439390182)","(0.4313492774963379, 0.12211448699235916)",1,1,2.7315216064453125,2.7920379638671875,"(-51.7713623046875, -68.81615447998047, 577.385498046875)","(11.676748275756836, -69.780517578125, 580.6072387695312)","(-13.340593338012695, 177.92965698242188, 54.119319915771484)","(-25.340213775634766, 177.84974670410156, 54.09025192260742)"
1,29,2466529092345,1814588159,1,1,"(0.45945388078689575, 0.11789141595363617)","(0.44032856822013855, 0.11547292768955231)",1,1,2.714447021484375,2.776351928710937,"(-51.89858627319336, -68.7904052734375, 577.7945556640625)","(11.660764694213867, -69.72074890136719, 580.5610961914062)","(-15.629355430603027, 178.6210479736328, 54.37094497680664)","(-22.237640380859375, 179.062744140625, 54.531707763671875)"
1,29,2466529109011,1814604825,1,1,"(0.4682300090789795, 0.10575439035892487)","(0.43977946043014526, 0.10628075897693634)",1,1,2.7326812744140625,2.7899627685546875,"(-51.88578796386719, -68.74626922607422, 577.7408447265625)","(11.657066345214844, -69.67315673828125, 580.47705078125)","(-12.59698486328125, 180.83770751953125, 55.17774200439453)","(-22.42738151550293, 180.7415771484375, 55.142757415771484)"
1,29,2466529125679,1814621492,1,1,"(0.46122029423713684, 0.12084897607564926)","(0.43591663241386414, 0.11742192506790161)",1,1,2.690032958984375,2.7168426513671875,"(-51.782623291015625, -68.70787811279297, 577.4402465820312)","(11.651092529296875, -69.65426635742188, 580.3934326171875)","(-15.019020080566406, 178.0808868408203, 54.17434310913086)","(-23.7620849609375, 178.706787109375, 54.40216064453125)"
