024,30,19794667122645,20617963290,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan,"(nan, nan, nan)","(nan, nan, nan)","(nan, nan, nan)","(nan, nan, nan)"
024,30,19794672956062,20623796817,1,1,"(0.38374829292297363, 0.2104157656431198)","(0.3871825933456421, 0.22705210745334625)",1,1,2.196685791015625,2.3251495361328125,"(-51.84693908691406, -54.4086799621582, 662.2520141601562)","(3.1077041625976562, -49.608001708984375, 653.3377685546875)","(-59.79692840576172, 256.5816955566406, 82.74632263183594)","(-58.02645492553711, 251.54464721679688, 80.91301727294922)"
024,30,19794672964396,20623805151,1,1,"(0.3827070891857147, 0.20791743695735931)","(0.38522881269454956, 0.22073477506637573)",1,1,2.19287109375,2.3087158203125,"(-51.8509635925293, -54.41553497314453, 662.2640380859375)","(3.101499557495117, -49.60293197631836, 653.2786254882812)","(-60.333702087402344, 257.3381652832031, 83.02161407470703)","(-59.033668518066406, 253.45738220214844, 81.609130859375)"
024,30,19794672972728,20623813484,1,1,"(0.38142043352127075, 0.20835600793361664)","(0.3849417269229889, 0.2253798544406891)",1,1,2.177764892578125,2.305450439453125,"(-51.84126663208008, -54.41975784301758, 662.27734375)","(3.1199164390563965, -49.59857177734375, 653.2901611328125)","(-60.99702453613281, 257.2053527832031, 82.97332763671875)","(-59.181678771972656, 252.05096435546875, 81.09725952148438)"
024,30,19794672981061,20623821817,1,1,"(0.38017433881759644, 0.20371755957603455)","(0.3855867087841034, 0.23223239183425903)",1,1,2.1776123046875,2.3254852294921875,"(-51.81874465942383, -54.42072296142578, 662.17041015625)","(3.137101650238037, -49.59870147705078, 653.2548217773438)","(-61.639404296875, 258.6097717285156, 83.48444366455078)","(-58.84915542602539, 249.97618103027344, 80.34208679199219)"
024,30,19794672989395,20623830151,1,1,"(0.3841927647590637, 0.2100663185119629)","(0.3878191113471985, 0.23452049493789673)",1,1,2.177093505859375,2.3121490478515625,"(-51.810821533203125, -54.43547821044922, 662.1959228515625)","(3.1462812423706055, -49.596038818359375, 653.17236328125)","(-59.56779098510742, 256.6875305175781, 82.7847900390625)","(-57.69829559326172, 249.28341674804688, 80.08992767333984)"
024,30,19794672997728,20623838484,1,1,"(0.38351309299468994, 0.21178339421749115)","(0.387078195810318, 0.2336834818124771)",1,1,2.1877899169921875,2.3105316162109375,"(-51.80549621582031, -54.455814361572266, 662.2703247070312)","(3.1651172637939453, -49.59428405761719, 652.9957275390625)","(-59.91817092895508, 256.16766357421875, 82.59556579589844)","(-58.08024597167969, 249.53684997558594, 80.18216705322266)"
024,30,19794673006061,20623846817,1,1,"(0.3849388659000397, 0.2042841613292694)","(0.38785913586616516, 0.235430508852005)",1,1,2.1922607421875,2.3242034912109375,"(-51.79804992675781, -54.48870086669922, 662.3822021484375)","(3.1789302825927734, -49.60253143310547, 652.8659057617188)","(-59.183162689208984, 258.438232421875, 83.42200469970703)","(-57.67766571044922, 249.0078582763672, 79.98966217041016)"
024,30,19794673014395,20623855151,1,1,"(0.3858080506324768, 0.19781281054019928)","(0.38928157091140747, 0.23657231032848358)",1,1,2.1966400146484375,2.299407958984375,"(-51.792606353759766, -54.50395965576172, 662.4810180664062)","(3.193448305130005, -49.614219665527344, 652.9599609375)","(-58.735069274902344, 260.3975524902344, 84.13518524169922)","(-56.94435501098633, 248.66217041015625, 79.86383819580078)"
024,30,19794673022727,20623863484,1,1,"(0.3850916028022766, 0.19692160189151764)","(0.39072850346565247, 0.2341434508562088)",1,1,2.1938934326171875,2.3138427734375,"(-51.78431701660156, -54.52132797241211, 662.5194091796875)","(3.206632614135742, -49.62778854370117, 652.9710693359375)","(-59.10440444946289, 260.66741943359375, 84.23336791992188)","(-56.19841766357422, 249.39756774902344, 80.1314926147461)"
024,30,19794673031060,20623871817,1,1,"(0.38384026288986206, 0.20479841530323029)","(0.3902687132358551, 0.22740280628204346)",1,1,2.165313720703125,2.2989349365234375,"(-51.77391052246094, -54.527626037597656, 662.4720458984375)","(3.2177000045776367, -49.64756774902344, 653.052734375)","(-59.749507904052734, 258.2825012207031, 83.36531829833984)","(-56.435462951660156, 251.43849182128906, 80.87429809570312)"
024,30,19794673039396,20623880153,1,1,"(0.38773372769355774, 0.20007562637329102)","(0.39380475878715515, 0.227696031332016)",1,1,2.1990509033203125,2.3123626708984375,"(-51.765655517578125, -54.51465606689453, 662.498046875)","(3.2263123989105225, -49.64634323120117, 653.1119384765625)","(-57.74231719970703, 259.7124328613281, 83.88581085205078)","(-54.61252212524414, 251.34971618652344, 80.84196472167969)"
024,30,19794673047729,20623888486,1,1,"(0.38844433426856995, 0.2016480267047882)","(0.39101311564445496, 0.22573134303092957)",1,1,2.2015533447265625,2.3052215576171875,"(-51.75861358642578, -54.51244354248047, 662.473876953125)","(3.233339548110962, -49.65626525878906, 653.146728515625)","(-57.37598419189453, 259.2363586425781, 83.71248626708984)","(-56.05170440673828, 251.94454956054688, 81.05851745605469)"
024,30,19794673056062,20623896819,1,1,"(0.38686272501945496, 0.19850774109363556)","(0.389802485704422, 0.2250467985868454)",1,1,2.1878662109375,2.3270721435546875,"(-51.74991989135742, -54.50714111328125, 662.48828125)","(3.245384693145752, -49.65945053100586, 653.1580200195312)","(-58.191341400146484, 260.1871643066406, 84.05856323242188)","(-56.675819396972656, 252.15179443359375, 81.13395690917969)"
024,30,19794673064396,20623905153,1,1,"(0.38438546657562256, 0.21121937036514282)","(0.3926621973514557, 0.2254343330860138)",1,1,2.2064208984375,2.300628662109375,"(-51.749996185302734, -54.49026107788086, 662.5376586914062)","(3.2524526119232178, -49.65260314941406, 653.1940307617188)","(-59.468421936035156, 256.33837890625, 82.65775299072266)","(-55.20154571533203, 252.03448486328125, 81.09123229980469)"
024,30,19794673072729,20623913486,1,1,"(0.3896889388561249, 0.21397289633750916)","(0.39172762632369995, 0.23367542028427124)",1,1,2.212158203125,2.309783935546875,"(-51.746803283691406, -54.48440170288086, 662.5628051757812)","(3.260810613632202, -49.655155181884766, 653.229248046875)","(-56.73434829711914, 255.5046844482422, 82.35429382324219)","(-55.683353424072266, 249.53927612304688, 80.18305969238281)"
024,30,19794673081061,20623921819,1,1,"(0.38377541303634644, 0.21929164230823517)","(0.38961008191108704, 0.22694498300552368)",1,1,2.201446533203125,2.302398681640625,"(-51.7382698059082, -54.46626281738281, 662.51513671875)","(3.2710773944854736, -49.650516510009766, 653.2762451171875)","(-59.78293991088867, 253.89430236816406, 81.76818084716797)","(-56.77503204345703, 251.5771026611328, 80.92476654052734)"
024,30,19794673089399,20623930157,1,1,"(0.3863869905471802, 0.22454781830310822)","(0.3908647894859314, 0.2267826348543167)",1,1,2.2141265869140625,2.3141021728515625,"(-51.73005294799805, -54.455352783203125, 662.49267578125)","(3.276543140411377, -49.6485710144043, 653.347412109375)","(-58.43659973144531, 252.30288696289062, 81.18894958496094)","(-56.1281623840332, 251.62625122070312, 80.9426498413086)"
024,30,19794673097733,20623938491,1,1,"(0.38769394159317017, 0.21577495336532593)","(0.39204496145248413, 0.22390373051166534)",1,1,2.20794677734375,2.3127899169921875,"(-51.72475051879883, -54.43731689453125, 662.4927978515625)","(3.2822751998901367, -49.638214111328125, 653.3827514648438)","(-57.76283645629883, 254.9591064453125, 82.15570831298828)","(-55.51975631713867, 252.49790954589844, 81.25989532470703)"
024,30,19794673106066,20623946824,1,1,"(0.38544636964797974, 0.21405631303787231)","(0.38724905252456665, 0.223611518740654)",1,1,2.1949462890625,2.3097076416015625,"(-51.72517013549805, -54.42481231689453, 662.5167236328125)","(3.2879409790039062, -49.624290466308594, 653.3711547851562)","(-58.9215202331543, 255.47946166992188, 82.3450927734375)","(-57.99217987060547, 252.5863800048828, 81.29214477539062)"
024,30,19794673114399,20623955157,1,1,"(0.3849795460700989, 0.20616504549980164)","(0.38683417439460754, 0.22773811221122742)",1,1,2.1889190673828125,2.323089599609375,"(-51.724815368652344, -54.41319274902344, 662.5542602539062)","(3.287996292114258, -49.60742950439453, 653.371337890625)","(-59.16217803955078, 257.86871337890625, 83.21473693847656)","(-58.206085205078125, 251.3369598388672, 80.83737182617188)"
024,30,19794673122731,20623963489,1,1,"(0.3860407769680023, 0.19866812229156494)","(0.38621750473976135, 0.22940410673618317)",1,1,2.1846160888671875,2.323150634765625,"(-51.72821044921875, -54.398765563964844, 662.5903930664062)","(3.288118839263916, -49.58427810668945, 653.288818359375)","(-58.615074157714844, 260.1385803222656, 84.04093170166016)","(-58.523963928222656, 250.83253479003906, 80.65376281738281)"
024,30,19794673131063,20623971822,1,1,"(0.386140912771225, 0.20672792196273804)","(0.38592493534088135, 0.2196822464466095)",1,1,2.19476318359375,2.3126678466796875,"(-51.73112106323242, -54.37787628173828, 662.552490234375)","(3.285782814025879, -49.56584167480469, 653.2060546875)","(-58.56346130371094, 257.69830322265625, 83.15267944335938)","(-58.6747932434082, 253.7760467529297, 81.72514343261719)"
024,30,19794673139396,20623980155,1,1,"(0.39027902483940125, 0.19519470632076263)","(0.3923540413379669, 0.22491572797298431)",1,1,2.1904449462890625,2.3173980712890625,"(-51.731842041015625, -54.35865020751953, 662.5764770507812)","(3.282467842102051, -49.53975296020508, 653.1697998046875)","(-56.430118560791016, 261.19024658203125, 84.42366027832031)","(-55.36040496826172, 252.19151306152344, 81.14838409423828)"
024,30,19794673147730,20623988489,1,1,"(0.38663849234580994, 0.19797341525554657)","(0.3888667821884155, 0.2277323305606842)",1,1,2.188140869140625,2.3309173583984375,"(-51.72377014160156, -54.32878112792969, 662.515869140625)","(3.280630111694336, -49.51068115234375, 653.15771484375)","(-58.30695343017578, 260.34893798828125, 84.11743927001953)","(-57.1581916809082, 251.33871459960938, 80.83800506591797)"
024,30,19794673156063,20623996822,1,1,"(0.3863725960254669, 0.2022770494222641)","(0.3913537859916687, 0.23018097877502441)",1,1,2.1768951416015625,2.314697265625,"(-51.71699523925781, -54.30486297607422, 662.50439453125)","(3.2799315452575684, -49.49671936035156, 653.228515625)","(-58.44402313232422, 259.0459289550781, 83.6431655883789)","(-55.876068115234375, 250.5972900390625, 80.56819915771484)"
024,30,19794673164396,20624005155,1,1,"(0.38629716634750366, 0.2033524513244629)","(0.3914690315723419, 0.2268618494272232)",1,1,2.180694580078125,2.316925048828125,"(-51.704917907714844, -54.28508377075195, 662.4703369140625)","(3.2902064323425293, -49.485923767089844, 653.275390625)","(-58.482906341552734, 258.7203063964844, 83.5246810913086)","(-55.8166618347168, 251.60226440429688, 80.93392181396484)"
024,30,19794673172732,20624013491,1,1,"(0.39075154066085815, 0.21126265823841095)","(0.39179638028144836, 0.22534051537513733)",1,1,2.2128753662109375,2.3114166259765625,"(-51.695037841796875, -54.26825714111328, 662.484130859375)","(3.29917573928833, -49.47309494018555, 653.2985229492188)","(-56.18654251098633, 256.3252868652344, 82.65299987792969)","(-55.64789962768555, 252.0628662109375, 81.10162353515625)"
024,30,19794673181064,20624021824,1,1,"(0.3822278082370758, 0.20005223155021667)","(0.3899517059326172, 0.2232058048248291)",1,1,2.19000244140625,2.3255767822265625,"(-51.67369079589844, -54.25110626220703, 662.451416015625)","(3.320183753967285, -49.46514129638672, 653.3106689453125)","(-60.58077621459961, 259.71954345703125, 83.88836669921875)","(-56.598876953125, 252.70921325683594, 81.3368148803711)"
024,30,19794673189398,20624030158,1,1,"(0.3865213394165039, 0.21208027005195618)","(0.3855704069137573, 0.22335687279701233)",1,1,2.19384765625,2.324981689453125,"(-51.65165710449219, -54.24462890625, 662.3814697265625)","(3.3508522510528564, -49.460296630859375, 653.2042236328125)","(-58.36732482910156, 256.0777282714844, 82.5628433227539)","(-58.85758590698242, 252.66346740722656, 81.32019805908203)"
024,30,19794673197731,20624038491,1,1,"(0.3857223391532898, 0.20717144012451172)","(0.3907962739467621, 0.22990810871124268)",1,1,2.178741455078125,2.316314697265625,"(-51.630943298339844, -54.232078552246094, 662.3480224609375)","(3.379026412963867, -49.45146179199219, 653.1451416015625)","(-58.77925491333008, 257.56402587890625, 83.10384368896484)","(-56.16349411010742, 250.679931640625, 80.5982437133789)"
024,30,19794673206064,20624046824,1,1,"(0.389141708612442, 0.20570442080497742)","(0.3873522877693176, 0.22931237518787384)",1,1,2.19635009765625,2.329254150390625,"(-51.599456787109375, -54.22663879394531, 662.2303466796875)","(3.4059157371520996, -49.45452117919922, 653.1329345703125)","(-57.0164680480957, 258.0082092285156, 83.26549530029297)","(-57.93894958496094, 250.86029052734375, 80.6639175415039)"
024,30,19794673214397,20624055157,1,1,"(0.3959920108318329, 0.2113676518201828)","(0.3972875773906708, 0.22934401035308838)",1,1,2.2176055908203125,2.32098388671875,"(-51.54956817626953, -54.245304107666016, 662.4725341796875)","(3.4596595764160156, -49.456443786621094, 653.2972412109375)","(-53.48491287231445, 256.2934875488281, 82.64138793945312)","(-52.817012786865234, 250.85073852539062, 80.660400390625)"
024,30,19794673222736,20624063496,1,1,"(0.41888079047203064, 0.20538713037967682)","(0.41876745223999023, 0.22304470837116241)",1,1,2.18896484375,2.3366241455078125,"(-51.44228744506836, -54.23088073730469, 662.4037475585938)","(3.5615663528442383, -49.453857421875, 653.2613525390625)","(-41.685089111328125, 258.104248046875, 83.30048370361328)","(-41.74352264404297, 252.75799560546875, 81.35458374023438)"
024,30,19794673231069,20624071829,1,1,"(0.42543643712997437, 0.1979859471321106)","(0.4276127815246582, 0.22037309408187866)",1,1,2.1683349609375,2.322540283203125,"(-51.359657287597656, -54.208946228027344, 662.2335815429688)","(3.636073589324951, -49.45032501220703, 653.09423828125)","(-38.305442810058594, 260.34515380859375, 84.11611938476562)","(-37.18348693847656, 253.56689453125, 81.64899444580078)"
024,30,19794673239402,20624080163,1,1,"(0.4212982654571533, 0.20395128428936005)","(0.4265851676464081, 0.223131462931633)",1,1,2.1862335205078125,2.3302764892578125,"(-51.34580993652344, -54.2178840637207, 662.236083984375)","(3.652317523956299, -49.45874786376953, 653.1173095703125)","(-40.43880081176758, 258.5389709472656, 83.45873260498047)","(-37.71323013305664, 252.7317352294922, 81.34502410888672)"
024,30,19794673247735,20624088496,1,1,"(0.42362329363822937, 0.20506152510643005)","(0.4256197214126587, 0.2237212359905243)",1,1,2.1765289306640625,2.3062591552734375,"(-51.34742736816406, -54.21369171142578, 662.1989135742188)","(3.653045177459717, -49.461360931396484, 653.1295166015625)","(-39.24017333984375, 258.2028503417969, 83.33633422851562)","(-38.210975646972656, 252.5531768798828, 81.2800064086914)"
024,30,19794673256068,20624096829,1,1,"(0.41934481263160706, 0.20051413774490356)","(0.4262969195842743, 0.22583048045635223)",1,1,2.189727783203125,2.320648193359375,"(-51.3499870300293, -54.22216033935547, 662.19873046875)","(3.6531190872192383, -49.46748352050781, 653.129150390625)","(-41.445858001708984, 259.5796813964844, 83.83747100830078)","(-37.861839294433594, 251.91453552246094, 81.0475845336914)"
024,30,19794673264401,20624105162,1,1,"(0.42065003514289856, 0.20428460836410522)","(0.4245396554470062, 0.22147789597511292)",1,1,2.187103271484375,2.3161468505859375,"(-51.35151672363281, -54.2303581237793, 662.1605224609375)","(3.6460840702056885, -49.474891662597656, 653.0944213867188)","(-40.77297592163086, 258.4380798339844, 83.4219741821289)","(-38.76776885986328, 253.2323760986328, 81.5272445678711)"
024,30,19794673272735,20624113496,1,1,"(0.4243735671043396, 0.20122168958187103)","(0.42656704783439636, 0.22456678748130798)",1,1,2.159393310546875,2.308746337890625,"(-51.359901428222656, -54.216094970703125, 662.0369262695312)","(3.6389808654785156, -49.47138214111328, 653.0585327148438)","(-38.8533821105957, 259.3654479980469, 83.7594985961914)","(-37.72260284423828, 252.29713439941406, 81.18685150146484)"
024,30,19794673281068,20624121829,1,1,"(0.4206687808036804, 0.19922220706939697)","(0.42547160387039185, 0.22508054971694946)",1,1,2.1874542236328125,2.3251190185546875,"(-51.37199783325195, -54.229286193847656, 661.9625244140625)","(3.625354051589966, -49.48745346069336, 653.0587158203125)","(-40.763309478759766, 259.9708251953125, 83.9798583984375)","(-38.28730773925781, 252.14157104492188, 81.13023376464844)"
024,30,19794673289401,20624130163,1,1,"(0.4254434406757355, 0.2062446027994156)","(0.42548590898513794, 0.22032548487186432)",1,1,2.188201904296875,2.3220672607421875,"(-51.39138412475586, -54.2509765625, 661.98193359375)","(3.6112427711486816, -49.51128387451172, 653.1182250976562)","(-38.30182647705078, 257.8446350097656, 83.20594024658203)","(-38.279945373535156, 253.581298828125, 81.65422821044922)"
024,30,19794673297734,20624138496,1,1,"(0.42322441935539246, 0.19357895851135254)","(0.42557448148727417, 0.21832911670207977)",1,1,2.154754638671875,2.3266448974609375,"(-51.40385437011719, -54.25389862060547, 661.9801025390625)","(3.602318048477173, -49.510643005371094, 653.1179809570312)","(-39.445796966552734, 261.6794738769531, 84.60173034667969)","(-38.23426818847656, 254.1857452392578, 81.87425231933594)"
024,30,19794673306067,20624146829,1,1,"(0.42078766226768494, 0.19481611251831055)","(0.42213350534439087, 0.2140994668006897)",1,1,2.173675537109375,2.3173980712890625,"(-51.414527893066406, -54.275665283203125, 661.9541015625)","(3.59322452545166, -49.53130340576172, 653.2012329101562)","(-40.702030181884766, 261.30487060546875, 84.46542358398438)","(-40.00819778442383, 255.4663848876953, 82.34033966064453)"
024,30,19794673314400,20624155162,1,1,"(0.42136067152023315, 0.1974809616804123)","(0.42289990186691284, 0.22214153409004211)",1,1,2.1957244873046875,2.3230438232421875,"(-51.42341995239258, -54.29169464111328, 662.0137939453125)","(3.588151454925537, -49.540809631347656, 653.201904296875)","(-40.40663146972656, 260.498046875, 84.17172241210938)","(-39.61311721801758, 253.0314483642578, 81.45413970947266)"
024,30,19794673322734,20624163496,1,1,"(0.4265040159225464, 0.19327032566070557)","(0.42043012380599976, 0.21970891952514648)",1,1,2.17889404296875,2.3219451904296875,"(-51.422119140625, -54.297149658203125, 661.9651489257812)","(3.586676597595215, -49.5468864440918, 653.1552124023438)","(-37.75509262084961, 261.7729187011719, 84.63573455810547)","(-40.886348724365234, 253.7679901123047, 81.72220611572266)"
024,30,19794673331067,20624171829,1,1,"(0.4260525107383728, 0.19640886783599854)","(0.4243069887161255, 0.21916502714157104)",1,1,2.1917877197265625,2.3289642333984375,"(-51.41133117675781, -54.305152893066406, 661.8817138671875)","(3.5913238525390625, -49.55473327636719, 653.0850830078125)","(-37.98784637451172, 260.8226623535156, 84.28986358642578)","(-38.88771057128906, 253.9326629638672, 81.78213500976562)"
024,30,19794673339399,20624180162,1,1,"(0.42238131165504456, 0.19384050369262695)","(0.423240065574646, 0.22225752472877502)",1,1,2.18548583984375,2.307861328125,"(-51.39551544189453, -54.3258171081543, 661.84814453125)","(3.6012978553771973, -49.564002990722656, 652.932373046875)","(-39.88044738769531, 261.60028076171875, 84.57289123535156)","(-39.437747955322266, 252.99632263183594, 81.44132232666016)"
024,30,19794673347738,20624188501,1,1,"(0.4242042005062103, 0.19269680976867676)","(0.4282032549381256, 0.22566771507263184)",1,1,2.1991729736328125,2.3245086669921875,"(-51.38566589355469, -54.33533477783203, 661.849609375)","(3.6148719787597656, -49.561012268066406, 652.7560424804688)","(-38.94070816040039, 261.9465637207031, 84.69892120361328)","(-36.87908935546875, 251.96383666992188, 81.06550598144531)"
024,30,19794673356069,20624196832,1,1,"(0.42554962635040283, 0.1945112943649292)","(0.4275892674922943, 0.2305743396282196)",1,1,2.18377685546875,2.334320068359375,"(-51.3638916015625, -54.350914001464844, 661.889892578125)","(3.6309773921966553, -49.56367111206055, 652.5794067382812)","(-38.247100830078125, 261.3971862792969, 84.49898529052734)","(-37.19560623168945, 250.47821044921875, 80.52483367919922)"
024,30,19794673364402,20624205165,1,1,"(0.4214152693748474, 0.19386832416057587)","(0.4288402795791626, 0.22868137061595917)",1,1,2.184906005859375,2.3193206787109375,"(-51.33604049682617, -54.354591369628906, 661.7847900390625)","(3.647014617919922, -49.58380889892578, 652.637939453125)","(-40.37846374511719, 261.59185791015625, 84.56985473632812)","(-36.55066680908203, 251.0513458251953, 80.73340606689453)"
024,30,19794673372736,20624213499,1,1,"(0.42360541224479675, 0.19394567608833313)","(0.4324789047241211, 0.22540968656539917)",1,1,2.1792144775390625,2.340240478515625,"(-51.30767822265625, -54.351806640625, 661.7276611328125)","(3.673208713531494, -49.6005973815918, 652.7785034179688)","(-39.24940490722656, 261.56842041015625, 84.56134033203125)","(-34.67483901977539, 252.0419464111328, 81.09394836425781)"
024,30,19794673381069,20624221832,1,1,"(0.4256596267223358, 0.2009757161140442)","(0.43141043186187744, 0.2298506647348404)",1,1,2.1815338134765625,2.31719970703125,"(-51.283050537109375, -54.35737991333008, 661.7079467773438)","(3.7090797424316406, -49.606990814208984, 652.7188720703125)","(-38.19038772583008, 259.4399108886719, 83.78662109375)","(-35.22568130493164, 250.6973114013672, 80.60456848144531)"
024,30,19794673389402,20624230165,1,1,"(0.4198692739009857, 0.20069420337677002)","(0.42399874329566956, 0.224481001496315)",1,1,2.180999755859375,2.3030548095703125,"(-51.24887466430664, -54.35209655761719, 661.6149291992188)","(3.7555460929870605, -49.60360336303711, 652.483154296875)","(-41.175472259521484, 259.525146484375, 83.8176498413086)","(-39.046627044677734, 252.3231201171875, 81.19629669189453)"
024,30,19794673397735,20624238499,1,1,"(0.4208284914493561, 0.20006541907787323)","(0.42405617237091064, 0.23198743164539337)",1,1,2.178436279296875,2.332611083984375,"(-51.20862579345703, -54.336395263671875, 661.4749755859375)","(3.7861437797546387, -49.58848190307617, 652.2830810546875)","(-40.68098068237305, 259.71551513671875, 83.88692474365234)","(-39.01701736450195, 250.05035400390625, 80.36910247802734)"
024,30,19794673406070,20624246834,1,1,"(0.41907134652137756, 0.20805050432682037)","(0.4258250892162323, 0.2311231791973114)",1,1,2.1838226318359375,2.308135986328125,"(-51.175682067871094, -54.334720611572266, 661.419677734375)","(3.814793348312378, -49.593994140625, 652.25927734375)","(-41.58684158325195, 257.2978515625, 83.00696563720703)","(-38.10507583618164, 250.31202697753906, 80.46432495117188)"
024,30,19794673414403,20624255167,1,1,"(0.42139914631843567, 0.20291967689990997)","(0.42929261922836304, 0.2255229949951172)",1,1,2.192230224609375,2.3186492919921875,"(-51.14628219604492, -54.340450286865234, 661.4610595703125)","(3.84580659866333, -49.61296081542969, 652.4580078125)","(-40.38679122924805, 258.85137939453125, 83.57237243652344)","(-36.31747055053711, 252.0076141357422, 81.08148193359375)"
024,30,19794673422737,20624263501,1,1,"(0.43980029225349426, 0.20042918622493744)","(0.4468684196472168, 0.2243967056274414)",1,1,2.188323974609375,2.327484130859375,"(-51.07320022583008, -54.351219177246094, 661.7172241210938)","(3.9375534057617188, -49.614341735839844, 652.375)","(-30.900442123413086, 259.60540771484375, 83.84680938720703)","(-27.25662612915039, 252.34864807128906, 81.20560455322266)"
024,30,19794673431070,20624271834,1,1,"(0.4571964144706726, 0.19873236119747162)","(0.45693501830101013, 0.22752875089645386)",1,1,2.16351318359375,2.32977294921875,"(-50.956607818603516, -54.31352996826172, 661.2840576171875)","(4.0226006507873535, -49.602516174316406, 652.268310546875)","(-21.932235717773438, 260.1191711425781, 84.03384399414062)","(-22.06699562072754, 251.40036010742188, 80.86043548583984)"
024,30,19794673439403,20624280167,1,1,"(0.45733869075775146, 0.1995726078748703)","(0.45837756991386414, 0.2291441559791565)",1,1,2.1523895263671875,2.3132781982421875,"(-50.937843322753906, -54.32346725463867, 661.3972778320312)","(4.056129455566406, -49.62043380737305, 652.419921875)","(-21.858884811401367, 259.86474609375, 83.94122314453125)","(-21.32331657409668, 250.9112548828125, 80.68240356445312)"
024,30,19794673447736,20624288501,1,1,"(0.45209935307502747, 0.19590283930301666)","(0.4604945778846741, 0.2268660068511963)",1,1,2.1754302978515625,2.3162994384765625,"(-50.93452072143555, -54.32098388671875, 661.4105224609375)","(4.072400093078613, -49.62176513671875, 652.3732299804688)","(-24.55992889404297, 260.9758605957031, 84.34564971923828)","(-20.23193359375, 251.6009979248047, 80.93345642089844)"
024,30,19794673456069,20624296834,1,1,"(0.45562878251075745, 0.19360589981079102)","(0.4586004912853241, 0.22589200735092163)",1,1,2.174163818359375,2.33184814453125,"(-50.92057800292969, -54.3211669921875, 661.4599609375)","(4.094953536987305, -49.626930236816406, 652.4315185546875)","(-22.740407943725586, 261.67132568359375, 84.59874725341797)","(-21.208377838134766, 251.89585876464844, 81.04084014892578)"
024,30,19794673464402,20624305167,1,1,"(0.45409727096557617, 0.18897904455661774)","(0.46194353699684143, 0.22626157104969025)",1,1,2.170196533203125,2.325286865234375,"(-50.89838790893555, -54.320167541503906, 661.4277954101562)","(4.116033554077148, -49.629852294921875, 652.337158203125)","(-23.529924392700195, 263.07220458984375, 85.1086654663086)","(-19.484941482543945, 251.7840118408203, 81.0000991821289)"
024,30,19794673472736,20624313501,1,1,"(0.4504363238811493, 0.19565238058567047)","(0.45692068338394165, 0.2253587543964386)",1,1,2.16876220703125,2.3097686767578125,"(-50.88138198852539, -54.31365203857422, 661.357177734375)","(4.135353088378906, -49.63184356689453, 652.2191162109375)","(-25.41726303100586, 261.05169677734375, 84.37323760986328)","(-22.07436752319336, 252.05734252929688, 81.0995864868164)"
024,30,19794673481071,20624321836,1,1,"(0.4483919143676758, 0.19414784014225006)","(0.45661190152168274, 0.22369541227817535)",1,1,2.1593780517578125,2.321014404296875,"(-50.86949920654297, -54.305633544921875, 661.3345947265625)","(4.154146194458008, -49.62135696411133, 652.1136474609375)","(-26.471223831176758, 261.5072326660156, 84.5390625)","(-22.23357582092285, 252.56097412109375, 81.28289031982422)"
024,30,19794673489404,20624330169,1,1,"(0.45030564069747925, 0.18794883787631989)","(0.45657533407211304, 0.2300524264574051)",1,1,2.163360595703125,2.2965240478515625,"(-50.85614013671875, -54.296661376953125, 661.26318359375)","(4.166626930236816, -49.612728118896484, 652.0076904296875)","(-25.484643936157227, 263.3841247558594, 85.2221908569336)","(-22.25242805480957, 250.63624572753906, 80.5822982788086)"
024,30,19794673497738,20624338503,1,1,"(0.44717782735824585, 0.1882075071334839)","(0.45888984203338623, 0.22425472736358643)",1,1,2.1741790771484375,2.31781005859375,"(-50.853179931640625, -54.29924774169922, 661.2392578125)","(4.173709869384766, -49.61814880371094, 651.9609375)","(-27.097110748291016, 263.3058166503906, 85.19367980957031)","(-21.059206008911133, 252.39161682128906, 81.2212142944336)"
024,30,19794673506070,20624346836,1,1,"(0.45311227440834045, 0.18867430090904236)","(0.45813122391700745, 0.22560574114322662)",1,1,2.170989990234375,2.312255859375,"(-50.851627349853516, -54.294498443603516, 661.2276611328125)","(4.18237829208374, -49.61469268798828, 651.9370727539062)","(-24.0377254486084, 263.16448974609375, 85.14225006103516)","(-21.450315475463867, 251.98257446289062, 81.07235717773438)"
024,30,19794673514403,20624355169,1,1,"(0.45186546444892883, 0.18572896718978882)","(0.45576563477516174, 0.23118147253990173)",1,1,2.159576416015625,2.3159332275390625,"(-50.85040283203125, -54.291812896728516, 661.2282104492188)","(4.1861653327941895, -49.61530303955078, 651.9368896484375)","(-24.68048667907715, 264.0562744140625, 85.466796875)","(-22.669837951660156, 250.29437255859375, 80.45790100097656)"
024,30,19794673522737,20624363503,1,1,"(0.45485028624534607, 0.18638288974761963)","(0.45759281516075134, 0.23165079951286316)",1,1,2.157989501953125,2.32110595703125,"(-50.845672607421875, -54.298545837402344, 661.1918334960938)","(4.187005043029785, -49.6317024230957, 651.9960327148438)","(-23.141738891601562, 263.8582763671875, 85.39474487304688)","(-21.727880477905273, 250.15228271484375, 80.40618133544922)"
