025,22,19943786139746,169705127192,1,1,"(0.42495959997177124, 0.23754119873046875)","(0.4123736023902893, 0.2365579754114151)",1,1,2.5941009521484375,2.6355133056640625,"(20.192340850830078, -39.754600524902344, 789.2574462890625)","(81.42622375488281, -33.240074157714844, 780.7320556640625)","(-38.55127716064453, 248.3688201904297, 79.7570571899414)","(-45.03972625732422, 248.66651916503906, 79.86540222167969)"
025,22,19943786148079,169705135525,1,1,"(0.42184504866600037, 0.23538950085639954)","(0.41569259762763977, 0.23071685433387756)",1,1,2.5912628173828125,2.6351318359375,"(20.134384155273438, -39.6960563659668, 789.433349609375)","(81.39537048339844, -33.17304229736328, 781.0166015625)","(-40.15691375732422, 249.02029418945312, 79.99418640136719)","(-43.32868576049805, 250.43504333496094, 80.5091552734375)"
025,22,19943786156413,169705143859,1,1,"(0.4266546666622162, 0.24640251696109772)","(0.4203178584575653, 0.23510593175888062)",1,1,2.59454345703125,2.606781005859375,"(20.070667266845703, -39.623069763183594, 789.265380859375)","(81.32878112792969, -33.07784652709961, 780.999267578125)","(-37.67741775512695, 245.6858367919922, 78.78053283691406)","(-40.9442253112793, 249.1061553955078, 80.02542877197266)"
025,22,19943786164746,169705152192,1,1,"(0.43176624178886414, 0.2374873161315918)","(0.428314208984375, 0.24796417355537415)",1,1,2.560455322265625,2.5949554443359375,"(20.001548767089844, -39.55689239501953, 789.0645141601562)","(81.24842834472656, -33.000274658203125, 780.8485107421875)","(-35.04225540161133, 248.3851318359375, 79.76299285888672)","(-36.821876525878906, 245.2130126953125, 78.60841369628906)"
025,22,19943786173079,169705160525,1,1,"(0.42615169286727905, 0.2412729263305664)","(0.42106708884239197, 0.2500958740711212)",1,1,2.551666259765625,2.5872039794921875,"(19.9361572265625, -39.5030632019043, 789.3081665039062)","(81.19073486328125, -32.926090240478516, 780.8292846679688)","(-37.93669891357422, 247.23895263671875, 79.3458023071289)","(-40.5579833984375, 244.5675506591797, 78.37360382080078)"
025,22,19943786181412,169705168859,1,1,"(0.4245418310165405, 0.2351565659046173)","(0.4194071888923645, 0.2339978665113449)",1,1,2.5446319580078125,2.5937957763671875,"(19.862262725830078, -39.442691802978516, 789.5189208984375)","(81.13914489746094, -32.830116271972656, 781.1187133789062)","(-38.76664733886719, 249.0908203125, 80.01985931396484)","(-41.4137077331543, 249.44163513183594, 80.14757537841797)"
025,22,19943786189745,169705177192,1,1,"(0.42844319343566895, 0.23863260447978973)","(0.41927289962768555, 0.23642592132091522)",1,1,2.5436859130859375,2.5589599609375,"(19.782066345214844, -39.384796142578125, 789.4204711914062)","(81.03829956054688, -32.75110626220703, 781.07568359375)","(-36.75537872314453, 248.0383758544922, 79.63677215576172)","(-41.48293685913086, 248.70648193359375, 79.8800048828125)"
025,22,19943786198078,169705185525,1,1,"(0.4329793155193329, 0.2441159188747406)","(0.4219948649406433, 0.24567671120166779)",1,1,2.5512237548828125,2.546875,"(19.691837310791016, -39.32795715332031, 789.5299072265625)","(80.9503173828125, -32.661556243896484, 781.0992431640625)","(-34.4168701171875, 246.378173828125, 79.032470703125)","(-40.07968521118164, 245.90560913085938, 78.86046600341797)"
025,22,19943786206411,169705193858,1,1,"(0.4279288053512573, 0.2260967493057251)","(0.4169067442417145, 0.2335614114999771)",1,1,2.502899169921875,2.5610809326171875,"(19.596548080444336, -39.30366516113281, 789.7416381835938)","(80.8643569946289, -32.564781188964844, 781.3636474609375)","(-37.02054977416992, 251.8339080810547, 81.01824951171875)","(-42.702762603759766, 249.57379150390625, 80.19566345214844)"
025,22,19943786214751,169705202198,1,1,"(0.4369531273841858, 0.23566055297851562)","(0.4172814190387726, 0.2435198277235031)",1,1,2.5258331298828125,2.55413818359375,"(19.484893798828125, -39.2565803527832, 789.5421752929688)","(80.73721313476562, -32.475975036621094, 781.2257080078125)","(-32.36825180053711, 248.93824768066406, 79.9642562866211)","(-42.50959777832031, 246.5586395263672, 79.09821319580078)"
