024,6,19794050105705,20000934518,1,1,"(0.46305182576179504, 0.7234187126159668)","(0.4938521981239319, 0.6866832971572876)",1,1,2.190185546875,2.211151123046875,"(-28.65479278564453, -42.09562301635742, 650.7877197265625)","(25.662092208862305, -35.920166015625, 639.44677734375)","(-18.913599014282227, 101.25740051269531, 26.21284294128418)","(-3.0350852012634277, 112.37996673583984, 30.261150360107422)"
024,6,19794050114039,20000942852,1,1,"(0.470950186252594, 0.709652841091156)","(0.4946442246437073, 0.706294596195221)",1,1,2.174774169921875,2.2532958984375,"(-28.654308319091797, -42.1251106262207, 650.8228149414062)","(25.672521591186523, -35.93270492553711, 639.5703125)","(-14.84176254272461, 105.42536163330078, 27.729881286621094)","(-2.626760721206665, 106.44213104248047, 28.0999698638916)"
024,6,19794050122372,20000951185,1,1,"(0.47113367915153503, 0.710601270198822)","(0.4945494532585144, 0.6932106018066406)",1,1,2.1970977783203125,2.21307373046875,"(-28.646900177001953, -42.143028259277344, 650.8003540039062)","(25.690963745117188, -35.94158172607422, 639.6591796875)","(-14.747149467468262, 105.13818359375, 27.62538719177246)","(-2.6756222248077393, 110.40361785888672, 29.54184341430664)"
024,6,19794050130705,20000959518,1,1,"(0.4690432548522949, 0.7050626873970032)","(0.49427440762519836, 0.6972011923789978)",1,1,2.1697540283203125,2.1912841796875,"(-28.63673210144043, -42.160797119140625, 650.801025390625)","(25.713729858398438, -35.950523376464844, 639.62353515625)","(-15.824837684631348, 106.81513214111328, 28.23577117919922)","(-2.817420721054077, 109.19538116455078, 29.10210418701172)"
024,6,19794050139039,20000967852,1,1,"(0.4670499563217163, 0.6904133558273315)","(0.4868625998497009, 0.7080829739570618)",1,1,2.1659088134765625,2.2759552001953125,"(-28.616859436035156, -42.192481994628906, 650.7677612304688)","(25.738750457763672, -35.96853256225586, 639.587158203125)","(-16.85245132446289, 111.25057220458984, 29.850139617919922)","(-6.638444900512695, 105.90067291259766, 27.90289878845215)"
024,6,19794050147371,20000976185,1,1,"(0.4714394211769104, 0.6876077055931091)","(0.48821231722831726, 0.7289034128189087)",1,1,2.1344757080078125,2.3027191162109375,"(-28.611404418945312, -42.205047607421875, 650.803955078125)","(25.762598037719727, -35.9797248840332, 639.562255859375)","(-14.589527130126953, 112.10006713867188, 30.15927505493164)","(-5.942601203918457, 99.59677124023438, 25.608442306518555)"
024,6,19794050155704,20000984518,1,1,"(0.46953123807907104, 0.698002815246582)","(0.4894932210445404, 0.7031542062759399)",1,1,2.17950439453125,2.23193359375,"(-28.605907440185547, -42.219459533691406, 650.83935546875)","(25.77298355102539, -35.987144470214844, 639.4368286132812)","(-15.573267936706543, 108.95268249511719, 29.013715744018555)","(-5.282268047332764, 107.39298248291016, 28.446046829223633)"
024,6,19794050164038,20000992852,1,1,"(0.47776874899864197, 0.6895407438278198)","(0.48676928877830505, 0.7060747742652893)",1,1,2.19000244140625,2.2241058349609375,"(-28.597551345825195, -42.23136901855469, 650.7932739257812)","(25.781383514404297, -36.00046920776367, 639.36767578125)","(-11.326581954956055, 111.51480102539062, 29.946224212646484)","(-6.686518669128418, 106.50871276855469, 28.124187469482422)"
024,6,19794050172371,20001001185,1,1,"(0.4790034592151642, 0.6975837349891663)","(0.48126569390296936, 0.7244879007339478)",1,1,2.1880035400390625,2.3086090087890625,"(-28.602092742919922, -42.24347686767578, 650.8394775390625)","(25.783859252929688, -36.01696014404297, 639.3673095703125)","(-10.69005298614502, 109.07958221435547, 29.05990982055664)","(-9.523797035217285, 100.93367004394531, 26.095073699951172)"
024,6,19794050180704,20001009518,1,1,"(0.4757288098335266, 0.697593629360199)","(0.48155829310417175, 0.7048561573028564)",1,1,2.1708221435546875,2.23822021484375,"(-28.601253509521484, -42.24025344848633, 650.8051147460938)","(25.783599853515625, -36.01310729980469, 639.379150390625)","(-12.378244400024414, 109.07656860351562, 29.058809280395508)","(-9.372949600219727, 106.87767791748047, 28.258480072021484)"
024,6,19794050189038,20001017852,1,1,"(0.46824556589126587, 0.6902127861976624)","(0.4859065115451813, 0.7133188247680664)",1,1,2.161407470703125,2.28009033203125,"(-28.60882568359375, -42.24500274658203, 650.8157958984375)","(25.77420425415039, -36.018558502197266, 639.3568115234375)","(-16.236083984375, 111.31132507324219, 29.872196197509766)","(-7.131316184997559, 104.31539154052734, 27.32591438293457)"
024,6,19794050197370,20001026185,1,1,"(0.47003015875816345, 0.6809034943580627)","(0.4823242425918579, 0.7108273506164551)",1,1,2.1435699462890625,2.25970458984375,"(-28.614521026611328, -42.238319396972656, 650.7681884765625)","(25.760881423950195, -36.00657653808594, 639.346435546875)","(-15.316046714782715, 114.12991333007812, 30.898094177246094)","(-8.97808837890625, 105.0697250366211, 27.600467681884766)"
024,6,19794050205703,20001034518,1,1,"(0.4678369164466858, 0.694425106048584)","(0.4940376579761505, 0.7117059230804443)",1,1,2.188690185546875,2.26727294921875,"(-28.624000549316406, -42.22039794921875, 650.7084350585938)","(25.747547149658203, -35.98772430419922, 639.404296875)","(-16.446746826171875, 110.03594207763672, 29.407989501953125)","(-2.939478874206543, 104.80374908447266, 27.50362777709961)"
024,6,19794050214037,20001042852,1,1,"(0.4632578492164612, 0.6844724416732788)","(0.4921219050884247, 0.7201496958732605)",1,1,2.1656646728515625,2.2928314208984375,"(-28.628387451171875, -42.202659606933594, 650.6494140625)","(25.73712158203125, -35.97275161743164, 639.4392700195312)","(-18.807395935058594, 113.04934692382812, 30.50479507446289)","(-3.9270989894866943, 102.24717712402344, 26.573137283325195)"
024,6,19794050222374,20001051189,1,1,"(0.4638015627861023, 0.69368976354599)","(0.48935064673423767, 0.7054867744445801)",1,1,2.163177490234375,2.2657012939453125,"(-28.634540557861328, -42.16488265991211, 650.6602783203125)","(25.727272033691406, -35.94626998901367, 639.4520263671875)","(-18.527070999145508, 110.2585678100586, 29.489002227783203)","(-5.355770111083984, 106.68672943115234, 28.188976287841797)"
024,6,19794050230707,20001059522,1,1,"(0.4659202992916107, 0.7095631957054138)","(0.4902905523777008, 0.7033936977386475)",1,1,2.1838531494140625,2.2658843994140625,"(-28.634632110595703, -42.138267517089844, 650.6484985351562)","(25.724674224853516, -35.93270492553711, 639.464111328125)","(-17.434816360473633, 105.45252227783203, 27.739744186401367)","(-4.871204376220703, 107.3204574584961, 28.419626235961914)"
024,6,19794050239041,20001067856,1,1,"(0.4676157236099243, 0.722602128982544)","(0.48839569091796875, 0.6963434219360352)",1,1,2.208526611328125,2.2440338134765625,"(-28.631410598754883, -42.121307373046875, 650.7073974609375)","(25.73070526123047, -35.92402648925781, 639.4750366210938)","(-16.560760498046875, 101.50463104248047, 26.302907943725586)","(-5.848081111907959, 109.45510864257812, 29.19660758972168)"
024,6,19794050247373,20001076189,1,1,"(0.4680664539337158, 0.6987676024436951)","(0.48716282844543457, 0.6985164284706116)",1,1,2.1565704345703125,2.2482147216796875,"(-28.623104095458984, -42.10084533691406, 650.7786865234375)","(25.742351531982422, -35.91400909423828, 639.4398803710938)","(-16.328405380249023, 108.72113037109375, 28.929460525512695)","(-6.483651638031006, 108.79717254638672, 28.95713233947754)"
024,6,19794050255706,20001084522,1,1,"(0.4730469584465027, 0.7225398421287537)","(0.48555538058280945, 0.6973865032196045)",1,1,2.1936492919921875,2.2586822509765625,"(-28.614259719848633, -42.09368133544922, 650.88525390625)","(25.76546287536621, -35.908348083496094, 639.4609375)","(-13.760802268981934, 101.52347564697266, 26.309730529785156)","(-7.3123459815979, 109.13931274414062, 29.081647872924805)"
024,6,19794050264040,20001092856,1,1,"(0.4710998833179474, 0.7104440927505493)","(0.4857136607170105, 0.6934805512428284)",1,1,2.16241455078125,2.2326507568359375,"(-28.60034942626953, -42.09096908569336, 650.874755859375)","(25.796722412109375, -35.90705871582031, 639.5150756835938)","(-14.764565467834473, 105.18576049804688, 27.64269256591797)","(-7.230749130249023, 110.3219223022461, 29.512109756469727)"
024,6,19794050272373,20001101189,1,1,"(0.4734359681606293, 0.7156394124031067)","(0.4804685115814209, 0.6963452696800232)",1,1,2.212921142578125,2.2770843505859375,"(-28.57835578918457, -42.09003448486328, 650.8060302734375)","(25.82023048400879, -35.908870697021484, 639.490234375)","(-13.560257911682129, 103.61277770996094, 27.070178985595703)","(-9.934775352478027, 109.45453643798828, 29.196409225463867)"
024,6,19794050280706,20001109522,1,1,"(0.4734566807746887, 0.721970796585083)","(0.48537203669548035, 0.6898196935653687)",1,1,2.2224273681640625,2.2590789794921875,"(-28.554847717285156, -42.07758331298828, 650.7496337890625)","(25.835735321044922, -35.90601348876953, 639.500244140625)","(-13.549576759338379, 101.69578552246094, 26.372438430786133)","(-7.406862258911133, 111.43034362792969, 29.915504455566406)"
024,6,19794050289040,20001117856,1,1,"(0.46171101927757263, 0.7091789841651917)","(0.4916108548641205, 0.696022629737854)",1,1,2.1721954345703125,2.2569122314453125,"(-28.524608612060547, -42.076927185058594, 650.6470947265625)","(25.843875885009766, -35.90949249267578, 639.443115234375)","(-19.604827880859375, 105.5688247680664, 27.7821102142334)","(-4.190555095672607, 109.55223846435547, 29.23194122314453)"
024,6,19794050297372,20001126189,1,1,"(0.4685742259025574, 0.7016951441764832)","(0.4872945547103882, 0.6836661696434021)",1,1,2.179046630859375,2.221221923828125,"(-28.49825096130371, -42.07457733154297, 650.5552368164062)","(25.851036071777344, -35.905426025390625, 639.2955932617188)","(-16.06664276123047, 107.8347396850586, 28.60686492919922)","(-6.415721416473389, 113.29344940185547, 30.593647003173828)"
024,6,19794050305705,20001134522,1,1,"(0.46470901370048523, 0.7106139063835144)","(0.4901546239852905, 0.6850284934043884)",1,1,2.1864471435546875,2.2402191162109375,"(-28.484752655029297, -42.063236236572266, 650.544677734375)","(25.85711669921875, -35.89454650878906, 639.3059692382812)","(-18.059263229370117, 105.13436889648438, 27.62394142150879)","(-4.94130802154541, 112.88098907470703, 30.443513870239258)"
024,6,19794050314039,20001142856,1,1,"(0.46994322538375854, 0.7216818332672119)","(0.4873276352882385, 0.6913618445396423)",1,1,2.228118896484375,2.2656707763671875,"(-28.47742462158203, -42.06264114379883, 650.54541015625)","(25.86098861694336, -35.89130401611328, 639.21484375)","(-15.36087703704834, 101.78327178955078, 26.40427017211914)","(-6.398687839508057, 110.96337127685547, 29.74558448791504)"
024,6,19794050322372,20001151189,1,1,"(0.46415573358535767, 0.7191148996353149)","(0.4886500835418701, 0.6988673806190491)",1,1,2.1915435791015625,2.26226806640625,"(-28.478429794311523, -42.07225036621094, 650.5690307617188)","(25.861061096191406, -35.89934539794922, 639.2152709960938)","(-18.344511032104492, 102.56049346923828, 26.687135696411133)","(-5.716947078704834, 108.69091796875, 28.918439865112305)"
024,6,19794050330705,20001159522,1,1,"(0.468116819858551, 0.7085593342781067)","(0.4928845763206482, 0.6934978365898132)",1,1,2.1802520751953125,2.2423248291015625,"(-28.48487091064453, -42.07722473144531, 650.5448608398438)","(25.856332778930664, -35.90281677246094, 639.1934814453125)","(-16.302444458007812, 105.75641632080078, 27.850435256958008)","(-3.5339088439941406, 110.316650390625, 29.51019859313965)"
024,6,19794050339039,20001167856,1,1,"(0.4769573509693146, 0.7096840143203735)","(0.49490004777908325, 0.7051147818565369)",1,1,2.220703125,2.257049560546875,"(-28.492752075195312, -42.09700012207031, 650.4852905273438)","(25.851634979248047, -35.91416931152344, 639.250732421875)","(-11.744881629943848, 105.4159164428711, 27.72645378112793)","(-2.4948747158050537, 106.79933166503906, 28.229978561401367)"
024,6,19794050347371,20001176189,1,1,"(0.47224703431129456, 0.7039308547973633)","(0.4886734187602997, 0.7159526944160461)",1,1,2.19708251953125,2.27813720703125,"(-28.506399154663086, -42.133216857910156, 650.4842529296875)","(25.855514526367188, -35.92311477661133, 639.3413696289062)","(-14.173184394836426, 107.15782165527344, 28.360498428344727)","(-5.704896926879883, 103.51791381835938, 27.035690307617188)"
024,6,19794050355707,20001184525,1,1,"(0.4700600206851959, 0.704634964466095)","(0.48860040307044983, 0.7146199941635132)",1,1,2.212310791015625,2.248046875,"(-28.522785186767578, -42.180335998535156, 650.5765380859375)","(25.852333068847656, -35.93083572387695, 639.3181762695312)","(-15.300661087036133, 106.94463348388672, 28.282888412475586)","(-5.742546558380127, 103.9214096069336, 27.182537078857422)"
024,6,19794050364041,20001192859,1,1,"(0.4812934398651123, 0.7050295472145081)","(0.48753711581230164, 0.7171013951301575)",1,1,2.2361602783203125,2.2658538818359375,"(-28.53508949279785, -42.221866607666016, 650.57568359375)","(25.846874237060547, -35.96149444580078, 639.2713012695312)","(-9.509501457214355, 106.82518005371094, 28.239389419555664)","(-6.290714740753174, 103.17012023925781, 26.9090576171875)"
024,6,19794050372374,20001201192,1,1,"(0.47069793939590454, 0.7065945863723755)","(0.4868735671043396, 0.7020816206932068)",1,1,2.224456787109375,2.2277679443359375,"(-28.534774780273438, -42.235252380371094, 650.4821166992188)","(25.843204498291016, -36.01438903808594, 639.2593994140625)","(-14.971795082092285, 106.35131072998047, 28.06695556640625)","(-6.63277006149292, 107.71771240234375, 28.564258575439453)"
024,6,19794050380707,20001209525,1,1,"(0.4715138375759125, 0.7194318771362305)","(0.48445406556129456, 0.708528459072113)",1,1,2.224517822265625,2.2518310546875,"(-28.533889770507812, -42.254600524902344, 650.4700927734375)","(25.843372344970703, -36.08002471923828, 639.2376098632812)","(-14.551192283630371, 102.46453094482422, 26.65221405029297)","(-7.880094528198242, 105.76578521728516, 27.853769302368164)"
024,6,19794050389040,20001217858,1,1,"(0.46402305364608765, 0.716175377368927)","(0.4868684411048889, 0.6962414979934692)",1,1,2.221893310546875,2.2716064453125,"(-28.529342651367188, -42.286739349365234, 650.459228515625)","(25.847740173339844, -36.120391845703125, 639.2621459960938)","(-18.41290855407715, 103.45046997070312, 27.011133193969727)","(-6.6354146003723145, 109.48596954345703, 29.207792282104492)"
024,6,19794050397373,20001226192,1,1,"(0.4671710729598999, 0.6899400353431702)","(0.48831748962402344, 0.6855307817459106)",1,1,2.1484222412109375,2.23382568359375,"(-28.52121353149414, -42.31938171386719, 650.412841796875)","(25.847806930541992, -36.127044677734375, 639.2623901367188)","(-16.789989471435547, 111.3938980102539, 29.902210235595703)","(-5.8883957862854, 112.72889709472656, 30.388185501098633)"
024,6,19794050405706,20001234525,1,1,"(0.46941232681274414, 0.696124255657196)","(0.49060165882110596, 0.7132601737976074)",1,1,2.1888275146484375,2.24151611328125,"(-28.5169677734375, -42.38309860229492, 650.448486328125)","(25.846769332885742, -36.13949203491211, 639.2733764648438)","(-15.634572982788086, 109.52145385742188, 29.220760345458984)","(-4.710836410522461, 104.33313751220703, 27.332366943359375)"
024,6,19794050414039,20001242858,1,1,"(0.467271625995636, 0.6957632303237915)","(0.4887746572494507, 0.7147824764251709)",1,1,2.211639404296875,2.265167236328125,"(-28.51318359375, -42.42176818847656, 650.4371948242188)","(25.850162506103516, -36.16476058959961, 639.2152099609375)","(-16.7381649017334, 109.63076782226562, 29.26051139831543)","(-5.652706623077393, 103.87222290039062, 27.164560317993164)"
024,6,19794050422373,20001251192,1,1,"(0.4712941348552704, 0.7023504376411438)","(0.487168550491333, 0.7152916193008423)",1,1,2.2264404296875,2.2632904052734375,"(-28.504207611083984, -42.4148063659668, 650.309326171875)","(25.84685516357422, -36.16450881958008, 639.169677734375)","(-14.664420127868652, 107.63630676269531, 28.534666061401367)","(-6.480705261230469, 103.71808624267578, 27.108478546142578)"
024,6,19794050430706,20001259525,1,1,"(0.45796409249305725, 0.6398712396621704)","(0.477130651473999, 0.626300036907196)",1,1,2.222503662109375,2.273040771484375,"(-28.52438735961914, -42.278228759765625, 650.4360961914062)","(25.83416175842285, -36.10759353637695, 639.274169921875)","(-21.53645896911621, 126.55343627929688, 35.41988754272461)","(-11.655539512634277, 130.6624755859375, 36.915443420410156)"
024,6,19794050439039,20001267858,1,1,"(0.4242498278617859, 0.42033717036247253)","(0.468415766954422, 0.5018646121025085)",1,1,1.9983673095703125,2.19720458984375,"(-28.567481994628906, -42.15693664550781, 650.6551513671875)","(25.74299430847168, -35.92969512939453, 639.4857177734375)","(-38.91718673706055, 193.0228271484375, 59.61273193359375)","(-16.148330688476562, 168.33839416503906, 50.62834548950195)"
024,6,19794050447372,20001276192,1,1,"(0.421951562166214, 0.4076305329799652)","(0.46360108256340027, 0.44684043526649475)",1,1,2.1256561279296875,2.2092742919921875,"(-28.58714485168457, -42.031280517578125, 650.9111328125)","(25.67646026611328, -35.760223388671875, 639.54541015625)","(-40.10200881958008, 196.8700408935547, 61.01306915283203)","(-18.630451202392578, 184.99830627441406, 56.69209289550781)"
024,6,19794050455705,20001284525,1,1,"(0.42251527309417725, 0.36070701479911804)","(0.458792507648468, 0.39108020067214966)",1,1,2.0985565185546875,2.2299346923828125,"(-28.58196258544922, -41.85609436035156, 650.6879272460938)","(25.633697509765625, -35.69478225708008, 639.572265625)","(-39.8113899230957, 211.0773162841797, 66.18408966064453)","(-21.109411239624023, 201.881103515625, 62.836891174316406)"
024,6,19794050464039,20001292859,1,1,"(0.42093271017074585, 0.3413364291191101)","(0.4501040577888489, 0.3956729471683502)",1,1,2.166015625,2.263763427734375,"(-28.589405059814453, -41.80552291870117, 650.9461059570312)","(25.61513328552246, -35.560707092285156, 639.6532592773438)","(-40.62724685668945, 216.94224548339844, 68.3187255859375)","(-25.588546752929688, 200.4905242919922, 62.33079147338867)"
024,6,19794050472372,20001301192,1,1,"(0.41982680559158325, 0.33501800894737244)","(0.44770774245262146, 0.3776705861091614)",1,1,2.1695404052734375,2.2554168701171875,"(-28.63762664794922, -41.73366165161133, 651.0232543945312)","(25.57809829711914, -35.540828704833984, 639.986083984375)","(-41.1973991394043, 218.85531616210938, 69.01502227783203)","(-26.823923110961914, 205.94119262695312, 64.31464385986328)"
