participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen
1,22,2466636415740,1921908568,1,1,"(0.5489326119422913, 0.5858300924301147)","(0.5121272206306458, 0.5510488152503967)",1,1,3.350830078125,3.283187866210937,"(-47.10514831542969, -67.43621063232422, 572.36279296875)","(16.341707229614258, -69.66159057617188, 576.5767822265625)","(15.287793159484863, 93.15821838378906, 23.26505470275879)","(2.5706052780151367, 99.51057434082031, 25.57709312438965)"
1,22,2466636432406,1921925234,1,1,"(0.5554229021072388, 0.5532667636871338)","(0.5205453038215637, 0.5653436779975891)",1,1,3.29638671875,3.3094940185546875,"(-46.99528121948242, -67.34620666503906, 572.3153076171875)","(16.440818786621094, -69.60386657714844, 576.59033203125)","(17.530366897583008, 99.10549926757812, 25.42962074279785)","(5.479276180267334, 96.89981079101562, 24.62683868408203)"
1,22,2466636449078,1921941905,1,1,"(0.5625853538513184, 0.559217631816864)","(0.5255576372146606, 0.5721213817596436)",1,1,3.3027496337890625,3.305328369140625,"(-46.92267608642578, -67.33473205566406, 572.362060546875)","(16.526784896850586, -69.60453796386719, 576.5860595703125)","(20.005172729492188, 98.01864624023438, 25.034090042114258)","(7.211155891418457, 95.66193389892578, 24.17631721496582)"
1,22,2466636465744,1921958570,1,1,"(0.5677770972251892, 0.5615465044975281)","(0.5164437890052795, 0.5566883683204651)",1,1,3.3529205322265625,3.306137084960937,"(-46.854068756103516, -67.3682632446289, 572.2069091796875)","(16.582963943481445, -69.67691040039062, 576.7855834960938)","(21.79903793334961, 97.59330749511719, 24.879243850708008)","(4.062084197998047, 98.48059844970703, 25.202198028564453)"
1,22,2466636482412,1921975238,1,1,"(0.5531663298606873, 0.5605015754699707)","(0.5255288481712341, 0.5613940954208374)",1,1,3.312484741210937,3.2876434326171875,"(-46.85709762573242, -67.42257690429688, 572.252197265625)","(16.593835830688477, -69.71629333496094, 576.7945556640625)","(16.750646591186523, 97.7841567993164, 24.948705673217773)","(7.201196193695068, 97.62114715576172, 24.889415740966797)"
1,22,2466636499080,1921991905,1,1,"(0.5534567832946777, 0.5581632852554321)","(0.5256751775741577, 0.5601392984390259)",1,1,3.3294830322265625,3.30548095703125,"(-46.86643981933594, -67.50218963623047, 572.2684326171875)","(16.578319549560547, -69.7720947265625, 576.6572265625)","(16.85099983215332, 98.21119689941406, 25.104177474975586)","(7.251763343811035, 97.85032653808594, 24.972808837890625)"
1,22,2466636515747,1922008572,1,1,"(0.5583481788635254, 0.5549927353858948)","(0.5187816023826599, 0.5732588768005371)",1,1,3.30279541015625,3.3134765625,"(-46.87995147705078, -67.56336975097656, 572.112060546875)","(16.5612735748291, -69.82830810546875, 576.6206665039062)","(18.541128158569336, 98.79026794433594, 25.314918518066406)","(4.869891166687012, 95.45419311523438, 24.10068702697754)"
1,22,2466636532414,1922025238,1,1,"(0.5559202432632446, 0.5596781373023987)","(0.5256109237670898, 0.5688400268554688)",1,1,3.328521728515625,3.315185546875,"(-46.909027099609375, -67.58702850341797, 572.0616455078125)","(16.52901840209961, -69.8121566772461, 576.4017333984375)","(17.702213287353516, 97.93453216552734, 25.00349235534668)","(7.229574680328369, 96.2612533569336, 24.394424438476562)"
1,22,2466636549080,1922041903,1,1,"(0.561612069606781, 0.5923058390617371)","(0.5162969827651978, 0.5744251608848572)",1,1,3.396820068359375,3.3004302978515625,"(-46.94036102294922, -67.57825469970703, 572.094482421875)","(16.502763748168945, -69.75923919677734, 576.228515625)","(19.668874740600586, 91.97550964355469, 22.834558486938477)","(4.0113749504089355, 95.2411880493164, 24.023174285888672)"
1,22,2466636565747,1922058570,1,1,"(0.5517745018005371, 0.5662664771080017)","(0.518195629119873, 0.570293128490448)",1,1,3.332504272460937,3.2700653076171875,"(-46.95731735229492, -67.53741455078125, 572.1195068359375)","(16.492172241210938, -69.68919372558594, 576.1553955078125)","(16.269733428955078, 96.73126983642578, 24.56550407409668)","(4.667374610900879, 95.99584197998047, 24.29786491394043)"
1,22,2466636582421,1922075243,1,1,"(0.5555692315101624, 0.5622079372406006)","(0.520224392414093, 0.5493872165679932)",1,1,3.2798004150390625,3.26934814453125,"(-46.961631774902344, -67.45970153808594, 572.098876953125)","(16.48110580444336, -69.61161804199219, 576.0450439453125)","(17.580921173095703, 97.47249603271484, 24.835309982299805)","(5.368398666381836, 99.81404113769531, 25.68755531311035)"
1,22,2466636599088,1922091910,1,1,"(0.5568965673446655, 0.577203094959259)","(0.5134792923927307, 0.5594441890716553)",1,1,3.361358642578125,3.297943115234375,"(-46.95020294189453, -67.4095458984375, 572.0919799804688)","(16.487485885620117, -69.57083129882812, 576.1277465820312)","(18.039531707763672, 94.73384857177734, 23.8384952545166)","(3.037787437438965, 97.97725677490234, 25.01905059814453)"
1,22,2466636615756,1922108577,1,1,"(0.5596855282783508, 0.5678711533546448)","(0.5304208397865295, 0.5576561093330383)",1,1,3.332138061523437,3.28363037109375,"(-46.94463348388672, -67.41192626953125, 572.1375122070312)","(16.49795150756836, -69.57945251464844, 576.173095703125)","(19.003211975097656, 96.43819427490234, 24.458885192871094)","(8.89151382446289, 98.30382537841797, 25.137866973876953)"
1,22,2466636632422,1922125243,1,1,"(0.5518479347229004, 0.5718542337417603)","(0.5241813063621521, 0.5603756904602051)",1,1,3.325408935546875,3.29656982421875,"(-46.9342155456543, -67.43399047851562, 572.1668090820312)","(16.51830291748047, -69.6258773803711, 576.2828369140625)","(16.29510498046875, 95.71070861816406, 24.19410514831543)","(6.735599040985107, 97.80712890625, 24.957107543945312)"
1,22,2466636649090,1922141910,1,1,"(0.5549383759498596, 0.558230996131897)","(0.5189600586891174, 0.5843330025672913)",1,1,3.33746337890625,3.3190460205078125,"(-46.91648483276367, -67.4996337890625, 572.2166137695312)","(16.54031753540039, -69.69270324707031, 576.401123046875)","(17.362951278686523, 98.19883728027344, 25.099641799926758)","(4.931527137756348, 93.4316635131836, 23.364559173583984)"
1,22,2466636665757,1922158577,1,1,"(0.5505330562591553, 0.539614737033844)","(0.520494282245636, 0.552593469619751)",1,1,3.3203887939453125,3.30029296875,"(-46.88624954223633, -67.56563568115234, 572.2125244140625)","(16.56560516357422, -69.79277801513672, 576.5931396484375)","(15.840797424316406, 101.59886169433594, 26.337158203125)","(5.461628437042236, 99.22846984863281, 25.474384307861328)"
1,22,2466636682423,1922175243,1,1,"(0.5594871044158936, 0.5438543558120728)","(0.5306979417800903, 0.5629882216453552)",1,1,3.338851928710937,3.32049560546875,"(-46.874698638916016, -67.59524536132812, 572.3057861328125)","(16.58873748779297, -69.84152221679688, 576.6838989257812)","(18.934640884399414, 100.82453918457031, 26.055349349975586)","(8.987269401550293, 97.32999420166016, 24.783456802368164)"
1,22,2466636699089,1922191908,1,1,"(0.5607646703720093, 0.5583417415618896)","(0.5255577564239502, 0.5676249861717224)",1,1,3.356201171875,3.3402557373046875,"(-46.858116149902344, -67.57225036621094, 572.29833984375)","(16.59667205810547, -69.82722473144531, 576.72021484375)","(19.37608528137207, 98.17860412597656, 25.092309951782227)","(7.211197376251221, 96.48314666748047, 24.475189208984375)"
1,22,2466636715763,1922208582,1,1,"(0.5095698833465576, 0.5023952126502991)","(0.49518147110939026, 0.49910521507263184)",1,1,3.4005584716796875,3.315460205078125,"(-46.99412155151367, -67.41405487060547, 572.3795776367188)","(16.452836990356445, -69.66629028320312, 576.681640625)","(1.6869845390319824, 108.39649963378906, 28.811325073242188)","(-3.2845728397369385, 108.99737548828125, 29.029996871948242)"
1,22,2466636732430,1922225248,1,1,"(0.4008333086967468, 0.36119893193244934)","(0.4043962359428406, 0.3409676253795624)",1,1,3.3584136962890625,3.3424072265625,"(-47.274818420410156, -67.0956802368164, 572.6671142578125)","(16.037755966186523, -69.35018920898438, 576.87744140625)","(-35.884254455566406, 134.1841278076172, 38.197269439697266)","(-34.65316390991211, 137.87913513183594, 39.542091369628906)"
1,22,2466636749097,1922241915,1,1,"(0.3940228521823883, 0.35352733731269836)","(0.3944655954837799, 0.2904835641384125)",1,1,3.4139862060546875,3.330047607421875,"(-47.36833190917969, -66.92201232910156, 572.7902221679688)","(15.865631103515625, -69.1668930053711, 576.9415283203125)","(-38.23743438720703, 135.5852508544922, 38.707210540771484)","(-38.08445739746094, 147.099365234375, 42.898014068603516)"
1,22,2466636765764,1922258581,1,0,"(0.392037034034729, 0.27720603346824646)","(nan, nan)",1,0,3.3031768798828125,,"(-47.41156768798828, -66.89759826660156, 572.93359375)","(nan, nan, nan)","(-38.9235954284668, 149.5243377685547, 43.78062438964844)","(nan, nan, nan)"
1,22,2466636782429,1922275246,1,0,"(0.38836386799812317, 0.261926531791687)","(nan, nan)",1,0,3.2965087890625,,"(-47.448612213134766, -66.88349151611328, 572.8179321289062)","(nan, nan, nan)","(-40.1927604675293, 152.31492614746094, 44.79634094238281)","(nan, nan, nan)"
1,22,2466636799097,1922291913,1,1,"(0.38398006558418274, 0.2802804112434387)","(0.37591737508773804, 0.12519799172878265)",1,1,3.323333740234375,3.022857666015625,"(-47.50714111328125, -66.9160385131836, 572.8267822265625)","(15.787416458129883, -69.08484649658203, 576.8250732421875)","(-41.70746994018555, 148.96282958984375, 43.576271057128906)","(-44.49334716796875, 177.28660583496094, 53.885231018066406)"
1,22,2466636815765,1922308581,1,1,"(0.3891271948814392, 0.27982479333877563)","(0.36583757400512695, 0.3092938959598541)",1,1,3.3182830810546875,3.3530426025390625,"(-47.575927734375, -67.0152587890625, 572.865234375)","(15.75074577331543, -69.16361999511719, 576.8447265625)","(-39.92900466918945, 149.04605102539062, 43.60652160644531)","(-47.976173400878906, 143.66392517089844, 41.6475830078125)"
1,22,2466636832433,1922325248,1,0,"(0.3927605450153351, 0.2813724875450134)","(nan, nan)",1,0,3.305282592773437,,"(-47.64607238769531, -67.11668395996094, 572.890625)","(nan, nan, nan)","(-38.67360305786133, 148.76339721679688, 43.50363540649414)","(nan, nan, nan)"
1,22,2466636849103,1922341918,1,0,"(0.40399104356765747, 0.3443870544433594)","(nan, nan)",1,0,3.428619384765625,,"(-47.721160888671875, -67.21407318115234, 572.9002685546875)","(nan, nan, nan)","(-34.79317092895508, 137.25460815429688, 39.31478500366211)","(nan, nan, nan)"
1,22,2466636865770,1922358584,1,1,"(0.38420793414115906, 0.29488497972488403)","(0.35772523283958435, 0.2879481017589569)",1,1,3.352020263671875,3.2919921875,"(-47.78702926635742, -67.24165344238281, 572.8816528320312)","(15.563714981079102, -69.31257629394531, 576.7339477539062)","(-41.62873840332031, 146.2955322265625, 42.605403900146484)","(-50.77918243408203, 147.5624237060547, 43.06655502319336)"
1,22,2466636882437,1922375251,1,1,"(0.38726097345352173, 0.28072136640548706)","(0.3733428418636322, 0.15586942434310913)",1,1,3.279083251953125,3.080596923828125,"(-47.857872009277344, -67.19038391113281, 572.8975219726562)","(15.508880615234375, -69.25962829589844, 576.8757934570312)","(-40.57383728027344, 148.88229370117188, 43.54694747924805)","(-45.38288497924805, 171.68484497070312, 51.84638214111328)"
1,22,2466636899105,1922391918,1,0,"(0.3959577679634094, 0.2664662301540375)","(nan, nan)",1,0,3.29205322265625,,"(-47.903411865234375, -67.07371520996094, 572.8812255859375)","(nan, nan, nan)","(-37.568870544433594, 151.4857940673828, 44.49457931518555)","(nan, nan, nan)"
1,22,2466636915772,1922408584,1,1,"(0.42044559121131897, 0.09780169278383255)","(0.43308329582214355, 0.1002868041396141)",1,1,3.2023468017578125,3.172698974609375,"(-47.735633850097656, -66.7908706665039, 572.72119140625)","(15.506799697875977, -68.89797973632812, 577.26318359375)","(-29.107717514038086, 182.2901611328125, 55.706424713134766)","(-24.741069793701172, 181.83627319335938, 55.54121398925781)"
1,22,2466636932439,1922425251,1,1,"(0.44712743163108826, 0.1532704085111618)","(0.4355045258998871, 0.1756269931793213)",1,1,3.237396240234375,3.2601776123046875,"(-47.734779357910156, -66.71577453613281, 572.9779052734375)","(15.517075538635254, -68.80293273925781, 577.29931640625)","(-19.888463973999023, 172.1595458984375, 52.019161224365234)","(-23.90447425842285, 168.07640075683594, 50.53302001953125)"
1,22,2466636949107,1922441918,1,1,"(0.4496045410633087, 0.10689657926559448)","(0.4395575523376465, 0.08378025889396667)",1,1,3.173202514648437,3.111419677734375,"(-47.778038024902344, -66.70489501953125, 572.8893432617188)","(15.473055839538574, -68.7755126953125, 577.2647705078125)","(-19.032560348510742, 180.6291046142578, 55.101837158203125)","(-22.504043579101562, 184.8509979248047, 56.6384391784668)"
1,22,2466636965773,1922458584,1,1,"(0.4354912042617798, 0.06702961772680283)","(0.4360485374927521, 0.1200844794511795)",1,1,3.144561767578125,3.16650390625,"(-47.815032958984375, -66.73518371582031, 572.801513671875)","(15.442481994628906, -68.78620147705078, 577.1643676757812)","(-23.909074783325195, 187.91026306152344, 57.75196838378906)","(-23.71649742126465, 178.22048950195312, 54.225181579589844)"
1,22,2466636982444,1922475254,1,1,"(0.4397215247154236, 0.08548551797866821)","(0.4324013292789459, 0.08435056358575821)",1,1,3.1349334716796875,3.1568603515625,"(-47.87060546875, -66.79708099365234, 572.9490966796875)","(15.4086275100708, -68.82425689697266, 577.1754150390625)","(-22.447406768798828, 184.53956604003906, 56.52507400512695)","(-24.97669792175293, 184.746826171875, 56.60055923461914)"
1,22,2466636999111,1922491921,1,1,"(0.4300725758075714, 0.08163328468799591)","(0.44230642914772034, 0.07255624234676361)",1,1,3.1492919921875,3.1168670654296875,"(-47.91667175292969, -66.85609436035156, 572.997802734375)","(15.368975639343262, -68.89043426513672, 577.306396484375)","(-25.781360626220703, 185.2431182861328, 56.781219482421875)","(-21.554227828979492, 186.90090942382812, 57.38456726074219)"
