026,32,20045875912614,271779464132,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan,"(nan, nan, nan)","(nan, nan, nan)","(nan, nan, nan)","(nan, nan, nan)"
026,32,20045875920948,271779472466,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan,"(nan, nan, nan)","(nan, nan, nan)","(nan, nan, nan)","(nan, nan, nan)"
026,32,20045875929281,271779480799,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan,"(nan, nan, nan)","(nan, nan, nan)","(nan, nan, nan)","(nan, nan, nan)"
026,32,20045875937614,271779489132,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan,"(nan, nan, nan)","(nan, nan, nan)","(nan, nan, nan)","(nan, nan, nan)"
026,32,20045875945948,271779497466,0,0,"(nan, nan)","(nan, nan)",0,0,nan,nan,"(nan, nan, nan)","(nan, nan, nan)","(nan, nan, nan)","(nan, nan, nan)"
026,32,20045875954280,271779505799,0,1,"(nan, nan)","(0.3446820080280304, 0.4261426329612732)",0,1,nan,2.9478607177734375,"(nan, nan, nan)","(34.134674072265625, -53.400535583496094, 831.5023803710938)","(nan, nan, nan)","(-79.93677520751953, 191.2650604248047, 58.9730339050293)"
026,32,20045875962613,271779514132,0,1,"(nan, nan)","(0.3607806861400604, 0.2837924063205719)",0,1,nan,3.0204315185546875,"(nan, nan, nan)","(34.14720153808594, -53.450218200683594, 831.6143798828125)","(nan, nan, nan)","(-71.63742065429688, 234.36509704589844, 74.66020202636719)"
026,32,20045875970947,271779522466,0,1,"(nan, nan)","(0.3635798990726471, 0.2475377470254898)",0,1,nan,3.0811767578125,"(nan, nan, nan)","(34.169349670410156, -53.47550964355469, 831.7261352539062)","(nan, nan, nan)","(-70.1943359375, 245.34213256835938, 78.65538787841797)"
026,32,20045875979280,271779530799,0,1,"(nan, nan)","(0.35664793848991394, 0.2457137554883957)",0,1,nan,3.0631866455078125,"(nan, nan, nan)","(34.188873291015625, -53.50367736816406, 831.5333862304688)","(nan, nan, nan)","(-73.76798248291016, 245.89439392089844, 78.85639190673828)"
026,32,20045875987613,271779539132,0,1,"(nan, nan)","(0.3582178056240082, 0.24094994366168976)",0,1,nan,3.0580291748046875,"(nan, nan, nan)","(34.19561004638672, -53.54674530029297, 831.3427124023438)","(nan, nan, nan)","(-72.95866394042969, 247.33673095703125, 79.38143157958984)"
026,32,20045875995946,271779547465,1,1,"(0.3804377615451813, 0.3967324495315552)","(0.3585028648376465, 0.24009676277637482)",1,1,2.8648529052734375,3.03472900390625,"(-32.43056869506836, -50.18060302734375, 829.8072509765625)","(34.214561462402344, -53.58290481567383, 831.4552001953125)","(-61.50360107421875, 200.1697235107422, 62.21406555175781)","(-72.81171417236328, 247.5950469970703, 79.4754638671875)"
026,32,20045876004280,271779555799,1,1,"(0.38151562213897705, 0.2749037742614746)","(0.35389241576194763, 0.2393297255039215)",1,1,3.0321502685546875,3.0521240234375,"(-32.408599853515625, -50.22919845581055, 829.6954956054688)","(34.214759826660156, -53.60822296142578, 831.340576171875)","(-60.94793701171875, 237.056396484375, 75.63961029052734)","(-75.18852233886719, 247.82730102539062, 79.55995178222656)"
026,32,20045876012617,271779564137,1,1,"(0.3765501081943512, 0.2282250076532364)","(0.360910564661026, 0.24911004304885864)",1,1,3.0369873046875,3.031402587890625,"(-32.374717712402344, -50.260406494140625, 829.318115234375)","(34.214881896972656, -53.62786865234375, 831.2637939453125)","(-63.50780487060547, 251.18951416015625, 80.78374481201172)","(-71.57046508789062, 244.86605834960938, 78.48217010498047)"
