026,16,20044397056598,270300581995,1,1,"(0.4953518509864807, 0.26316535472869873)","(0.47756361961364746, 0.22100184857845306)",1,1,2.986541748046875,3.07171630859375,"(-5.208148002624512, -21.189056396484375, 751.38427734375)","(60.843955993652344, -25.624053955078125, 755.7108764648438)","(-2.261962413787842, 240.6104736328125, 76.9332504272461)","(-11.432321548461914, 253.37652587890625, 81.57968139648438)"
026,16,20044397064931,270300590328,1,1,"(0.4942510426044464, 0.2731596827507019)","(0.4779968857765198, 0.2008492797613144)",1,1,3.0068359375,3.042327880859375,"(-5.241672039031982, -21.165016174316406, 751.6329345703125)","(60.833797454833984, -25.59268569946289, 755.8391723632812)","(-2.8294692039489746, 237.58445739746094, 75.83182525634766)","(-11.208971977233887, 259.4781799316406, 83.80061340332031)"
026,16,20044397073265,270300598662,1,1,"(0.48719245195388794, 0.2660449147224426)","(0.4810236990451813, 0.20619624853134155)",1,1,2.994873046875,3.0322265625,"(-5.267760276794434, -21.161174774169922, 751.850341796875)","(60.80181884765625, -25.571266174316406, 755.7493286132812)","(-6.468388080596924, 239.73861694335938, 76.61592102050781)","(-9.648567199707031, 257.8592834472656, 83.21128845214844)"
026,16,20044397081597,270300606995,1,1,"(0.4875411093235016, 0.2727372944355011)","(0.47652682662010193, 0.21447885036468506)",1,1,2.99139404296875,3.0517578125,"(-5.283133506774902, -21.134876251220703, 751.7567138671875)","(60.760215759277344, -25.524192810058594, 755.630126953125)","(-6.288636207580566, 237.71234130859375, 75.8783950805664)","(-11.966829299926758, 255.3515167236328, 82.29854583740234)"
026,16,20044397089932,270300615330,1,1,"(0.4848927855491638, 0.27129215002059937)","(0.4838813543319702, 0.22500644624233246)",1,1,2.9749908447265625,3.0308074951171875,"(-5.315889358520508, -21.111976623535156, 751.8805541992188)","(60.708221435546875, -25.47527313232422, 755.54541015625)","(-7.653923034667969, 238.14987182617188, 76.03768920898438)","(-8.175359725952148, 252.16403198242188, 81.13838958740234)"
026,16,20044397098271,270300623669,1,1,"(0.48700928688049316, 0.2661341428756714)","(0.485835999250412, 0.22917544841766357)",1,1,2.9724884033203125,3.0451812744140625,"(-5.371917724609375, -21.094013214111328, 751.7864990234375)","(60.657691955566406, -25.43798065185547, 755.5887451171875)","(-6.562803745269775, 239.71160888671875, 76.60606384277344)","(-7.1676836013793945, 250.90174865722656, 80.67900085449219)"
026,16,20044397106604,270300632002,1,1,"(0.49755433201789856, 0.26914268732070923)","(0.4848230481147766, 0.22842049598693848)",1,1,2.9949188232421875,3.0394287109375,"(-5.453241348266602, -21.078418731689453, 751.7844848632812)","(60.641761779785156, -25.411640167236328, 755.975341796875)","(-1.1265121698379517, 238.80068969726562, 76.27452087402344)","(-7.689884185791016, 251.13035583496094, 80.7621078491211)"
026,16,20044397114937,270300640335,1,1,"(0.4986622631549835, 0.2604003846645355)","(0.47434136271476746, 0.2142607420682907)",1,1,2.99249267578125,3.0369110107421875,"(-5.50759220123291, -21.061588287353516, 751.876708984375)","(60.61644744873047, -25.37789535522461, 756.1708984375)","(-0.5553537607192993, 241.4476318359375, 77.23796844482422)","(-13.093511581420898, 255.4175567626953, 82.32258605957031)"
026,16,20044397123271,270300648669,1,1,"(0.4837872087955475, 0.2541859745979309)","(0.48381924629211426, 0.20447850227355957)",1,1,2.9921722412109375,3.02276611328125,"(-5.546224117279053, -21.050735473632812, 752.218994140625)","(60.532283782958984, -25.329235076904297, 755.9933471679688)","(-8.223894119262695, 243.32919311523438, 77.92281341552734)","(-8.207364082336426, 258.3793640136719, 83.40060424804688)"
026,16,20044397131603,270300657002,1,1,"(0.48641905188560486, 0.2529507279396057)","(0.4876628518104553, 0.2157573699951172)",1,1,2.9671783447265625,3.0138397216796875,"(-5.628881454467773, -21.033004760742188, 752.404541015625)","(60.43849563598633, -25.265085220336914, 756.043701171875)","(-6.867098331451416, 243.70321655273438, 78.05888366699219)","(-6.225870609283447, 254.9644012451172, 82.1576919555664)"
